,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category
19490,1754.98248,13.44865,61.5,45.6,55.8,10.63607,1948.6515,2
19495,1721.1256,13.17451,62.5,45.6,55.8,10.40729,2053.95225,2
19500,1781.4104100000004,13.53469,63.5,45.6,55.8,10.6043,2067.99888,2
19505,1730.25014,13.37661,63.5,45.6,55.8,13.1008,2056.33813,11
19510,1753.42173,13.46265,64.5,45.6,55.8,13.488829999999998,2051.48438,11
19515,1747.73372,13.47466,65.5,45.6,55.8,12.64208,2061.3945,11
19520,1751.93591,13.46465,65.5,45.6,56.8,10.3413,2058.36638,2
19525,1720.70545,13.192520000000002,66.5,46.6,56.8,10.09737,2058.70375,8
19530,1726.3182399999996,13.27656,66.5,46.6,57.8,10.05258,2057.0370000000003,8
19535,1736.7933100000002,13.32459,66.5,46.6,58.8,10.20273,2054.2070000000003,8
19540,1748.8444399999996,13.44665,66.5,47.6,58.8,10.8194,2056.03388,2
19545,1742.67637,13.41463,67.5,47.6,59.8,11.19552,2053.3505,2
19550,1761.88573,13.37661,67.5,47.6,60.8,10.12504,2060.87738,8
19555,1745.7227899999998,13.33259,67.5,48.6,60.8,11.14666,2048.6603800000007,2
19560,1751.15539,13.40262,68.5,48.6,61.8,9.73821,2064.752,8
19565,1722.2061399999998,13.18852,68.5,48.6,62.8,9.89431,2057.67775,8
19570,1735.08255,13.38262,68.5,48.6,62.8,11.34074,2054.75112,2
19575,1736.02795,13.3526,68.5,49.6,63.8,11.5264,2053.91775,2
19580,1746.8333699999996,13.46666,68.5,49.6,63.8,10.34365,2059.46438,2
19585,1762.71115,13.58071,68.5,49.6,64.8,10.9278,2059.24863,2
19590,1738.87946,13.37461,69.5,50.6,64.8,9.50773,1502.0735,14
19595,1757.26354,13.47666,69.5,50.6,65.8,11.64563,2057.80225,2
19600,1735.33767,13.27256,69.5,50.6,65.8,9.61078,1919.1775,8
19605,1737.7688899999996,13.39662,69.5,51.6,66.8,9.87031,1893.93162,8
19610,1754.6673,13.37661,69.5,51.6,66.8,9.01641,1545.00512,14
19615,1731.72094,13.3586,69.5,52.6,67.8,10.78133,2061.25425,2
19620,1783.52659,13.60072,69.5,52.6,67.8,9.37782,2038.21812,8
19625,1702.17122,13.07646,69.5,52.6,68.8,11.11952,2054.9705,2
19630,1735.9229899999998,13.30057,70.5,53.6,68.8,9.73945,2059.17825,8
19635,1678.6846,12.90838,70.5,53.6,68.8,9.50904,2012.73262,8
19640,1718.61945,13.1445,70.5,53.6,68.8,9.83047,2055.9179999999997,8
19645,1735.5629,13.27656,70.5,53.6,69.8,9.62494,2058.041,8
19650,1741.8059,13.31258,70.5,53.6,69.8,10.25766,2060.03562,2
19655,1748.63422,13.400620000000002,70.5,53.6,69.8,11.91665,2053.7028800000007,2
19660,1738.6243399999996,13.33859,70.5,53.6,69.8,9.64757,2061.286,8
19665,1757.3685,13.52469,70.5,53.6,69.8,10.06042,1922.18762,8
19670,1736.19312,13.400620000000002,70.5,53.6,69.8,8.470289999999999,1943.93262,14
19675,1749.62467,13.45865,70.5,53.6,69.8,10.03647,1737.756,14
19680,1767.2283699999996,13.44464,70.5,53.6,69.8,9.26154,1563.95775,14
19685,1732.36632,13.21053,70.5,53.6,69.8,11.03296,2059.39138,2
19690,1761.43555,13.37661,70.5,53.6,69.8,9.8656,1823.63412,8
19695,1728.4492899999998,13.13649,70.5,53.6,69.8,10.13265,1938.66175,8
19700,1741.41564,13.38262,70.5,53.6,69.8,9.3363,1832.4415,14
19705,1786.9782899999998,13.58671,70.5,53.6,69.8,9.93038,1896.3945,8
19710,1754.51714,13.51268,70.5,53.6,69.8,8.38983,1408.75825,0
19715,1695.41783,13.01243,70.5,53.6,69.8,6.46439,866.9175,1
19720,1749.4596399999998,13.48066,70.5,53.6,69.8,8.67177,1447.13138,0
19725,1769.88468,13.47666,70.5,53.6,69.8,9.10297,1703.94638,14
19730,1764.49713,13.5527,70.5,53.6,69.8,10.16801,2070.02238,8
19735,1742.12109,13.46265,70.5,53.6,68.8,10.12633,2049.84,8
19740,1744.14717,13.43864,70.5,53.6,68.8,10.78332,2062.12175,2
19745,1747.2836899999998,13.42664,70.5,53.6,68.8,9.74869,1750.26888,14
19750,1742.85641,13.37261,70.5,53.6,68.8,6.827000000000001,1142.67062,6
19755,1786.94826,13.57871,70.5,52.6,68.8,10.72515,2037.98338,2
19760,1741.25062,13.24655,70.5,52.6,67.8,9.67683,2058.3415,8
19765,1781.11025,13.66075,70.5,52.6,67.8,10.18695,2051.98375,8
19770,1761.09048,13.41463,70.5,52.6,67.8,9.743,1894.42625,8
19775,1727.66891,13.26656,70.5,52.6,67.8,9.32868,2059.12275,8
19780,1752.67124,13.49467,70.5,52.6,67.8,10.60899,2059.23438,2
19785,1790.1747300000004,13.69277,70.5,52.6,67.8,11.96053,1980.57838,2
19790,1748.30417,13.46265,70.5,52.6,66.8,11.86982,2058.94288,2
19795,1744.7773899999993,13.316579999999998,70.5,52.6,66.8,11.07865,2060.68988,2
19800,1736.10303,13.33659,70.5,52.6,66.8,10.75457,2059.6448800000007,2
19805,1754.06696,13.43464,70.5,52.6,66.8,9.30143,2062.07212,8
19810,1763.07138,13.42463,70.5,52.6,66.8,9.67997,2061.71862,8
19815,1743.0215899999996,13.37261,70.5,51.6,66.8,8.670169999999999,1884.07088,14
19820,1736.14822,13.37661,70.5,51.6,66.8,9.07566,1742.06312,14
19825,1750.48027,13.38061,70.5,51.6,66.8,9.33536,1795.51775,14
19830,1760.46012,13.41463,70.5,51.6,66.8,8.16518,1367.606,0
19835,1731.37573,13.30658,69.5,51.6,66.8,8.76554,2053.45413,8
19840,1753.8568899999998,13.44264,69.5,51.6,66.8,8.554030000000001,1239.43288,0
19845,1753.4366,13.40863,69.5,51.6,66.8,8.961269999999997,1503.215,0
19850,1767.4986600000002,13.46265,69.5,51.6,66.8,9.28515,1557.79412,14
19855,1745.37758,13.34259,69.5,51.6,66.8,7.601380000000002,1204.51737,6
19860,1773.44149,13.56871,68.5,51.6,65.8,10.46999,1565.10225,14
19865,1736.23817,13.37061,68.5,50.6,65.8,7.61222,1112.358,6
19870,1738.27913,13.38862,68.5,50.6,65.8,7.54444,1086.98775,6
19875,1746.54822,13.38662,68.5,50.6,64.8,7.798780000000002,941.98812,4
19880,1761.58571,13.39262,68.5,50.6,64.8,7.99688,953.061,4
19885,1753.3314899999998,13.42463,67.5,49.6,64.8,7.66182,1112.9925,6
19890,1747.02843,13.45065,67.5,49.6,63.8,9.95731,1770.02788,8
19895,1746.3381399999996,13.36861,67.5,49.6,63.8,9.16801,1931.898,8
19900,1745.33253,13.46065,67.5,49.6,63.8,8.11363,1728.80488,14
19905,1749.53472,13.406629999999998,67.5,49.6,62.8,8.19713,1157.63138,6
19910,1755.20757,13.42463,67.5,48.6,62.8,9.03713,1386.19738,0
19915,1745.22757,13.43464,67.5,48.6,62.8,9.49546,1652.73538,14
19920,1763.56675,13.50668,67.5,48.6,62.8,10.18952,2058.50825,8
19925,1740.54532,13.41463,67.5,48.6,61.8,9.99223,2051.73712,8
19930,1731.03052,13.20653,67.5,48.6,61.8,10.15158,2056.64575,8
19935,1757.92394,13.42864,67.5,47.6,61.8,9.11833,1842.3020000000001,14
19940,1733.4166899999998,13.304570000000002,67.5,47.6,61.8,11.07923,2061.9773800000007,2
19945,1727.17369,13.316579999999998,67.5,47.6,61.8,9.78347,2049.47,8
19950,1767.12341,13.52268,67.5,47.6,61.8,9.7749,2057.31925,8
19955,1775.0623,13.49867,67.5,47.6,61.8,10.77717,2063.72788,2
19960,1743.44173,13.33259,67.5,47.6,61.8,10.32636,2017.76462,2
19965,1757.4587399999998,13.44865,67.5,47.6,61.8,8.85637,1717.60775,14
19970,1772.4059899999993,13.58071,67.5,47.6,61.8,10.94949,2061.4570000000003,2
19975,1758.61407,13.42463,67.5,47.6,61.8,10.42664,1724.27788,2
19980,1766.70327,13.44064,67.5,47.6,61.8,9.48211,1596.93562,14
19985,1751.53078,13.49267,67.5,47.6,61.8,9.57184,1753.6229999999998,14
19990,1786.46805,13.76881,67.5,47.6,61.8,10.38212,2054.54563,2
19995,1741.7908899999998,13.36861,67.5,47.6,61.8,9.51871,2056.24338,8
20000,1749.6847300000004,13.40462,67.5,47.6,61.8,9.59628,1884.27012,8
20005,1735.15748,13.220529999999998,67.5,47.6,62.8,13.93729,2055.65275,11
20010,1770.24491,13.49467,68.5,47.6,62.8,8.88695,1938.56962,8
20015,1754.62225,13.42463,68.5,47.6,62.8,9.13867,1782.0179999999998,14
20020,1725.83803,13.1425,68.5,47.6,62.8,10.33112,2058.00388,2
20025,1726.5583399999996,13.23054,68.5,47.6,62.8,10.76791,2037.5275,2
20030,1747.68882,13.30858,68.5,47.6,62.8,9.86843,2050.85212,8
20035,1758.5841899999998,13.47866,68.5,47.6,62.8,6.79604,1398.71988,6
20040,1738.1291199999996,13.394620000000002,68.5,47.6,62.8,8.34615,1218.49387,6
20045,1742.73644,13.406629999999998,68.5,47.6,62.8,8.015789999999999,1296.5911199999996,6
20050,1750.85537,13.43264,67.5,47.6,62.8,8.07553,1101.90325,6
20055,1757.6836899999996,13.44865,67.5,46.6,62.8,7.74224,1189.71475,6
20060,1748.72417,13.42463,67.5,46.6,62.8,9.93057,1655.96362,14
20065,1756.76832,13.36861,67.5,46.6,62.8,8.88899,1423.0695,0
20070,1751.1104899999998,13.400620000000002,67.5,46.6,62.8,9.53086,1759.145,14
20075,1759.52973,13.394620000000002,67.5,46.6,62.8,8.8687,1893.26212,14
20080,1792.60594,13.66475,67.5,46.6,62.8,9.77213,2056.25763,8
20085,1755.10246,13.40462,67.5,46.6,61.8,8.97757,1375.055,0
20090,1748.72417,13.45865,67.5,45.6,61.8,10.15557,1940.75112,8
20095,1759.5145699999996,13.44064,67.5,45.6,61.8,9.95257,1894.99475,8
20100,1749.66972,13.39662,67.5,45.6,61.8,8.47596,1265.70575,0
20105,1769.95991,13.58271,67.5,45.6,61.8,10.5118,2006.97012,2
20110,1760.41507,13.502670000000002,67.5,45.6,61.8,8.82445,1270.83812,0
20115,1789.2443399999993,13.614729999999998,67.5,45.6,61.8,9.71515,2049.62912,8
20120,1742.4211100000002,13.214529999999998,67.5,45.6,60.8,10.15699,2061.92238,8
20125,1753.52669,13.3486,67.5,45.6,60.8,11.16746,2060.07512,2
20130,1757.5186600000004,13.47866,67.5,45.6,60.8,10.15361,1841.30862,8
20135,1758.55416,13.45865,67.5,45.6,60.8,10.26193,2062.82487,2
20140,1762.09595,13.41863,67.5,45.6,60.8,9.68003,2026.71425,8
20145,1748.5142399999993,13.30257,67.5,45.6,60.8,9.48635,1643.753,14
20150,1759.24458,13.508679999999998,67.5,45.6,60.8,8.693760000000001,1663.50725,14
20155,1481.44228,11.36962,67.5,45.6,60.8,7.096589999999999,567.2451900000002,10
20160,1277.04116,9.76683,65.5,45.6,60.8,5.95793,362.81147,13
20165,1103.70554,8.45818,64.5,45.6,60.8,4.76147,216.03075,9
20170,1098.57297,8.43217,63.5,45.6,60.8,4.17886,182.64589,5
20175,1673.9124,12.70628,62.5,44.6,59.8,7.584160000000002,771.21831,4
20180,1767.09338,13.44665,62.5,44.6,58.8,8.53,1238.394,0
20185,1745.2576,13.45065,62.5,44.6,58.8,8.3328,1335.2555,0
20190,1747.0586,13.394620000000002,63.5,43.6,57.8,7.89407,1480.4806199999996,0
20195,1751.4557,13.39662,63.5,43.6,57.8,10.14926,2009.6770000000001,8
20200,1762.4860600000004,13.42063,64.5,43.6,57.8,8.997760000000003,1685.53575,14
20205,1761.58571,13.38862,64.5,43.6,57.8,7.88963,1187.91162,6
20210,1748.40913,13.48266,64.5,43.6,56.8,8.7785,1378.77375,0
20215,1751.47072,13.38862,64.5,43.6,56.8,8.70224,1237.4523800000004,0
20220,1685.318,12.9404,64.5,43.6,56.8,7.726739999999999,846.69194,4
20225,1744.70232,13.42463,64.5,43.6,56.8,7.30248,968.22312,4
20230,1746.24805,13.45065,64.5,42.6,55.8,8.54085,1019.48569,6
20235,1762.80139,13.42063,64.5,42.6,55.8,7.1592699999999985,1187.98212,6
20240,1754.18709,13.44264,64.5,42.6,55.8,8.62701,1302.2715,0
20245,1742.7064,13.41863,64.5,42.6,55.8,8.43148,1586.0393800000004,14
20250,1774.1618,13.514679999999998,64.5,42.6,54.8,9.10477,1570.42912,14
20255,1753.5565800000004,13.47666,64.5,42.6,54.8,8.035110000000001,1576.63075,0
20260,1734.42215,13.32859,64.5,42.6,54.8,8.73639,1417.21162,0
20265,1758.11899,13.390620000000002,64.5,41.6,54.8,8.07782,1221.09725,6
20270,1737.64891,13.40462,64.5,41.6,54.8,8.20909,1371.95262,0
20275,1762.09595,13.40462,64.5,41.6,54.8,8.70082,1357.04238,0
20280,1749.2347,13.400620000000002,64.5,41.6,54.8,7.9955,1026.04756,6
20285,1759.9799100000002,13.384620000000002,64.5,41.6,54.8,8.70528,1334.2379999999998,0
20290,1746.32313,13.46265,64.5,41.6,54.8,7.97986,1200.855,6
20295,1755.35758,13.384620000000002,64.5,41.6,54.8,7.1562199999999985,1158.59075,6
20300,1743.9519699999996,13.41663,64.5,41.6,53.8,8.31896,1153.06225,6
20305,1714.44744,13.17051,64.5,41.6,53.8,7.208360000000001,894.87925,4
20310,1736.43323,13.21053,64.5,40.6,53.8,6.21344,895.2498800000002,1
20315,1743.5618600000007,13.43464,64.5,40.6,53.8,7.33962,998.73638,4
20320,1690.66065,12.9544,64.5,40.6,53.8,6.80282,852.1488099999998,1
20325,1638.59988,12.58622,63.5,40.6,52.8,6.04873,773.04531,1
20330,1676.55369,12.84435,63.5,40.6,52.8,7.0353,821.3989999999999,1
20335,1751.36561,13.37661,63.5,40.6,52.8,8.033380000000001,1095.3139999999999,6
20340,1617.03424,12.42814,63.5,40.6,52.8,6.5297800000000015,753.34681,1
20345,1625.94871,12.50818,63.5,40.6,51.8,6.0366,761.24356,1
20350,1696.7236100000002,12.91638,63.5,39.6,51.8,7.994510000000001,842.6256199999998,4
20355,1737.99398,13.29657,63.5,39.6,51.8,7.5549300000000015,904.58406,4
20360,1753.1964899999996,13.41863,62.5,39.6,51.8,7.80192,1020.5825,6
20365,1760.5951100000002,13.406629999999998,62.5,39.6,50.8,7.81798,1055.325,6
20370,1755.1475,13.44665,62.5,39.6,50.8,6.69014,1074.325,1
20375,1748.004,13.406629999999998,62.5,39.6,50.8,7.52933,1063.73837,6
20380,1763.07138,13.43064,62.5,39.6,50.8,7.943869999999999,1127.13962,6
20385,1745.3477,13.42063,62.5,39.6,50.8,7.94308,1047.27106,6
20390,1718.93463,13.17251,62.5,38.6,50.8,6.13048,892.47125,1
20395,1704.4824600000004,13.1465,62.5,38.6,50.8,6.82223,884.7168800000002,1
20400,1740.00505,13.38862,62.5,38.6,50.8,6.733439999999999,991.01088,1
20405,1730.10013,13.32859,62.5,38.6,49.8,7.06296,924.43681,4
20410,1762.08093,13.42063,62.5,38.6,49.8,8.23445,1152.69688,6
20415,1755.86782,13.44865,62.5,38.6,49.8,8.40456,1141.78225,6
20420,1752.76133,13.41863,62.5,38.6,49.8,8.04624,969.15588,4
20425,1741.04054,13.38262,62.5,38.6,49.8,7.588939999999999,1168.23188,6
20430,1752.7313,13.39262,62.5,38.6,49.8,8.20166,1178.00825,6
20435,1745.7227899999998,13.400620000000002,62.5,38.6,49.8,7.67679,1268.74837,6
20440,1762.3811,13.412629999999998,62.5,38.6,49.8,8.39457,1256.872,0
20445,1757.08335,13.44464,62.5,38.6,49.8,8.577069999999999,1417.7975,0
20450,1763.8968,13.42463,62.5,38.6,49.8,8.2592,1486.78962,0
20455,1757.30859,13.406629999999998,63.5,38.6,49.8,7.67435,1198.932,6
20460,1729.04948,13.25455,63.5,38.6,49.8,6.87717,905.20819,1
20465,1655.54333,12.68027,63.5,38.6,49.8,7.06681,795.9164400000002,4
20470,1657.44915,12.68827,62.5,38.6,49.8,7.1425600000000005,798.39725,4
20475,1748.10911,13.42664,62.5,38.6,49.8,7.5608,1066.4875,6
20480,1744.2971899999998,13.40262,62.5,38.6,49.8,8.54311,1002.29644,6
20485,1763.1464600000004,13.43264,62.5,38.6,49.8,7.15678,1124.5455,6
20490,1736.20814,13.29057,62.5,38.6,49.8,6.497730000000002,955.31294,1
20495,1621.95659,12.40413,62.5,38.6,49.8,5.71748,746.59525,1
20500,1753.9019399999993,13.41863,62.5,38.6,49.8,8.92549,1151.771,0
20505,1742.2711,13.42664,62.5,38.6,49.8,8.103069999999999,1213.20138,6
20510,1751.89101,13.42664,62.5,38.6,49.8,9.2041,1251.79688,0
20515,1746.66834,13.38262,62.5,38.6,49.8,7.75148,1286.73912,6
20520,1755.7478399999998,13.42063,62.5,38.6,49.8,8.005419999999999,1385.7396199999996,0
20525,1741.1154800000004,13.38862,62.5,38.6,49.8,7.4515699999999985,1064.98275,6
20530,1747.35862,13.41663,62.5,38.6,49.8,6.86817,1093.912,6
20535,1740.00505,13.39862,62.5,38.6,49.8,8.25746,1131.10412,6
20540,1756.58827,13.39262,62.5,38.6,49.8,8.011560000000001,1189.5933699999996,6
20545,1755.11747,13.42664,62.5,38.6,49.8,8.90386,1408.82712,0
20550,1767.04833,13.46265,63.5,38.6,49.8,8.10565,1685.60362,14
20555,1747.83883,13.36661,63.5,38.6,49.8,9.46635,2055.2129999999997,8
20560,1738.3692199999996,13.37661,63.5,38.6,49.8,8.79853,1600.70475,14
20565,1767.9188,13.43864,63.5,38.6,49.8,7.82043,1395.783,0
20570,1739.70474,13.39662,63.5,38.6,49.8,8.53496,1609.93012,14
20575,1747.38865,13.37861,63.5,38.6,49.8,8.262089999999999,1389.02612,0
20580,1753.75178,13.406629999999998,63.5,38.6,50.8,8.40413,1310.02613,0
20585,1742.07604,13.28657,63.5,38.6,50.8,8.70562,1856.315,14
20590,1755.7026399999993,13.44665,64.5,38.6,50.8,8.03525,1548.82988,0
20595,1754.29205,13.43064,64.5,38.6,50.8,9.88991,1887.0155,8
20600,1742.55625,13.43864,64.5,38.6,51.8,9.94003,1877.02375,8
20605,1738.0689100000004,13.38262,64.5,38.6,51.8,9.69424,2014.23988,8
20610,1766.41797,13.50468,64.5,38.6,51.8,10.28554,2054.83725,2
20615,1742.2262,13.41663,65.5,38.6,51.8,8.72246,1484.98738,0
20620,1756.5582399999996,13.37461,65.5,38.6,52.8,9.2551,1927.64962,8
20625,1752.6412100000002,13.44264,65.5,38.6,52.8,7.6414399999999985,1344.0275,6
20630,1754.65228,13.42864,65.5,39.6,52.8,10.10078,1779.3229999999999,8
20635,1758.7792399999996,13.47466,65.5,39.6,52.8,9.33918,1524.64588,14
20640,1710.32033,13.02844,65.5,39.6,53.8,6.13053,875.12631,1
20645,1763.04135,13.43264,65.5,39.6,53.8,7.3712300000000015,988.76719,4
20650,1657.65937,12.76231,65.5,39.6,53.8,7.63477,819.76031,4
20655,1700.23537,13.12449,64.5,39.6,53.8,6.17727,890.30056,1
20660,1511.51712,11.66777,64.5,39.6,53.8,5.79895,626.2810599999998,13
20665,1586.29901,12.08797,64.5,39.6,53.8,7.618810000000001,686.00938,4
20670,1759.09443,13.49267,64.5,39.6,53.8,7.76178,1254.1703699999996,6
20675,1565.99395,12.06796,64.5,39.6,53.8,8.74152,680.1338099999998,4
20680,1493.52315,11.45366,63.5,40.6,53.8,5.7649,589.26638,13
20685,1302.10355,10.00695,63.5,40.6,53.8,5.13472,387.97381,9
20690,1749.48982,13.39662,62.5,40.6,52.8,8.05328,1100.6225,6
20695,1722.89657,13.11048,62.5,40.6,52.8,7.1517100000000005,892.15631,4
20700,1741.38576,13.41063,62.5,40.6,52.8,7.70166,1031.01931,6
20705,1669.92028,12.83034,62.5,40.6,52.8,7.48673,804.17519,4
20710,1265.8156,9.62276,62.5,40.6,51.8,6.68032,342.55969,10
20715,1487.2351099999996,11.40764,61.5,40.6,51.8,7.52738,567.08381,10
20720,1310.7328699999996,10.05897,61.5,40.6,51.8,4.6634699999999984,394.27075,9
20725,1377.8309800000004,10.59124,61.5,40.6,50.8,6.17726,460.93275,13
20730,1667.144,12.86036,61.5,40.6,50.8,7.613360000000001,820.58825,4
20735,1748.55929,13.40462,61.5,40.6,50.8,8.15366,1128.8006300000004,6
20740,1696.66369,12.90638,61.5,40.6,50.8,8.10208,823.1755,4
20745,1766.7333,13.44665,61.5,40.6,50.8,8.14465,1061.0695,6
20750,1542.62745,11.88788,60.5,40.6,49.8,7.024210000000001,643.44706,10
20755,1616.809,12.39213,60.5,40.6,49.8,7.24938,738.39581,4
20760,1292.1385699999996,9.86688,60.5,40.6,49.8,4.9787300000000005,373.45653,9
20765,1418.12592,10.85136,60.5,40.6,49.8,7.23186,490.9188400000001,10
20770,1396.56028,10.73731,59.5,40.6,48.8,5.56595,490.72741,13
20775,1690.5255100000004,12.98042,59.5,39.6,48.8,5.84306,864.3095,1
20780,1101.28934,8.43217,60.5,39.6,48.8,2.6431400000000003,105.07795,3
20785,1690.40553,12.93039,59.5,39.6,48.8,7.8775,840.325,4
20790,1404.43925,10.78733,59.5,39.6,48.8,8.18325,473.40169,4
20795,1260.06782,9.65477,59.5,39.6,48.8,5.5687,349.61047,13
20800,1479.41619,11.3216,59.5,39.6,48.8,5.5810900000000006,565.23562,13
20805,1649.5701800000004,12.62224,59.5,39.6,48.8,6.04536,778.9896200000002,1
20810,1516.25943,11.58573,59.5,39.6,47.8,6.8329,608.31481,10
20815,1435.95486,11.07147,59.5,39.6,47.8,6.26179,535.18969,10
20820,1457.55038,11.26757,59.5,39.6,47.8,5.1457,561.05981,13
20825,1121.12913,8.57424,59.5,39.6,47.8,3.4112,249.78958,5
20830,1103.58542,8.416160000000001,58.5,39.6,47.8,4.29136,180.60366,5
20835,1197.62193,9.13451,58.5,39.6,47.8,5.42862,295.22794,9
20840,1107.24726,8.42416,58.5,39.6,47.8,2.12035,30.89582,3
20845,1308.55677,9.96493,57.5,39.6,46.8,5.31471,380.22762,13
20850,1312.63883,10.06497,57.5,39.6,46.8,4.517530000000002,396.19219,9
20855,1102.68499,8.43817,57.5,38.6,46.8,3.761,87.20733,5
20860,1142.04947,8.80035,56.5,38.6,46.8,2.97186,271.84856,3
20865,1356.1302,10.38313,56.5,38.6,46.8,5.27652,435.4095,13
20870,1158.81273,8.928410000000003,56.5,38.6,46.8,4.51817,281.31166,9
20875,1432.83321,11.02345,56.5,38.6,45.8,4.6566,549.5110599999998,9
20880,1549.77095,11.84185,56.5,38.6,45.8,7.30871,641.64212,10
20885,1775.88787,13.53069,56.5,38.6,45.8,7.3204699999999985,1045.81775,6
20890,1261.95877,9.59274,57.5,38.6,45.8,7.360889999999999,335.41897,10
20895,1744.0269,13.30257,58.5,38.6,45.8,7.36708,925.18175,4
20900,1598.68019,12.25206,58.5,38.6,45.8,7.1997,717.35006,4
20905,1514.48846,11.50969,58.5,38.6,45.8,7.4016199999999985,572.31512,10
20910,1661.66621,12.68827,58.5,38.6,45.8,6.72917,812.76062,1
20915,1742.2562300000004,13.41463,58.5,38.6,45.8,7.216760000000002,1127.0810000000001,6
20920,1320.29243,10.19304,58.5,38.6,45.8,5.35616,421.01128,13
20925,1629.1452800000004,12.52019,58.5,38.6,46.8,5.20845,779.84025,1
20930,1509.85126,11.57772,58.5,38.6,46.8,5.74178,602.4381900000002,13
20935,1667.86445,12.75631,58.5,38.6,46.8,6.79875,813.7848799999998,1
20940,1459.59149,11.19954,59.5,38.6,46.8,7.21253,565.27594,10
20945,1347.87613,10.34711,59.5,38.6,46.8,4.94676,433.21419,9
20950,1203.66994,9.29259,59.5,38.6,46.8,3.05969,315.24438,3
20955,1118.50286,8.59625,59.5,38.6,46.8,4.75445,249.44159,9
20960,1101.1843,8.43217,59.5,39.6,46.8,2.63816,40.40475,3
20965,1749.81987,13.47866,58.5,39.6,46.8,8.51327,1033.86431,6
20970,1760.62529,13.39862,59.5,39.6,46.8,8.5052,982.35619,6
20975,1554.88865,12.00994,59.5,39.6,47.8,3.75971,685.65881,9
20980,1680.7257,12.96041,59.5,39.6,47.8,6.150930000000002,871.00269,1
20985,1586.16401,12.16401,60.5,39.6,47.8,6.819439999999998,709.79288,10
20990,1347.08073,10.37113,60.5,39.6,47.8,6.06304,431.38844000000006,13
20995,1473.27816,11.21354,60.5,39.6,47.8,6.26049,541.93,10
21000,1312.41374,10.04697,60.5,39.6,47.8,6.38672,406.69775,10
21005,1454.23368,11.18353,59.5,39.6,47.8,5.9356,559.07394,13
21010,1479.10101,11.31559,59.5,39.6,47.8,5.15763,570.01406,13
21015,1173.83514,9.04447,59.5,40.6,47.8,5.26601,290.95456,9
21020,1270.96319,9.67478,59.5,40.6,47.8,7.439789999999999,348.68256,10
21025,1546.76943,11.85786,59.5,40.6,47.8,7.10465,637.762,10
21030,1518.91574,11.66777,59.5,40.6,47.8,7.3715199999999985,620.3165,10
21035,1430.1769,10.95542,59.5,40.6,47.8,5.6898,514.95706,13
21040,1559.91597,11.95791,59.5,40.6,47.8,6.633780000000002,651.5465,10
21045,1382.16816,10.49319,59.5,40.6,47.8,6.61618,450.92584000000005,10
21050,1423.48358,10.96542,59.5,40.6,47.8,4.71376,510.64684000000005,9
21055,1444.35894,11.06147,59.5,40.6,47.8,5.8064,533.0369999999999,13
21060,1168.85272,8.922410000000003,58.5,40.6,47.8,6.49969,273.05266,13
21065,1203.14461,9.19254,58.5,40.6,47.8,4.59813,186.17667,9
21070,1310.71785,10.05097,58.5,40.6,47.8,6.953060000000002,386.21647,10
21075,1205.06559,9.21055,57.5,40.6,47.8,6.880889999999999,299.42597,10
21080,1299.2822099999996,9.99294,57.5,40.6,47.8,6.21793,388.14866,13
21085,1095.78159,8.420160000000001,57.5,40.6,47.8,3.435,164.66516,5
21090,1244.21992,9.52871,56.5,40.6,47.8,5.59692,337.96281,13
21095,1100.19371,8.43417,56.5,40.6,47.8,1.2914,98.47991,3
21100,1106.64693,8.41816,55.5,40.6,47.8,4.6203,158.67217,9
21105,1099.75855,8.426160000000001,55.5,40.6,46.8,2.58192,61.31397,3
21110,1107.5924,8.42216,55.5,39.6,46.8,4.41827,135.40102,5
21115,1105.34137,8.41816,55.5,39.6,46.8,4.55086,145.89847,5
21120,1105.26622,8.410160000000001,54.5,39.6,46.8,3.82352,146.37306,5
21125,1123.83049,8.55023,54.5,39.6,46.8,5.28275,238.97147,9
21130,1108.02764,8.426160000000001,54.5,39.6,46.8,2.96433,73.93815,3
21135,1113.35527,8.54022,54.5,39.6,45.8,5.12616,241.97511,9
21140,1254.36495,9.66678,54.5,39.6,45.8,5.44597,352.93731,13
