Unnamed: 0,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
35045,1745.90298,13.382620000000001,60.8,42.0,49.4,6.6989899999999984,1053.79063,13,1.7318078685355225
35050,1712.79645,13.01043,60.8,43.0,50.4,8.16315,831.94488,8,1.1705530292616104
35055,1256.496,9.62676,60.8,43.0,50.4,5.37826,349.29112000000015,5,1.1217049176646818
35060,1534.23838,11.76581,60.8,43.0,50.4,6.46702,606.30781,0,0.7215813042435044
35065,1673.44706,12.812330000000001,60.8,43.0,50.4,7.18848,831.7655599999997,8,0.9384541056480702
35070,1757.6836899999994,13.43264,61.8,43.0,51.4,8.39038,1407.96112,12,0.4808212367262577
35075,1760.14508,13.5527,61.8,44.0,51.4,7.6611600000000015,1188.30338,4,0.4536934718002689
35080,1743.7268800000006,13.44064,61.8,44.0,51.4,8.9945,1798.5410000000004,1,0.9211445212327294
35085,1763.04135,13.41063,62.8,45.0,52.4,7.87688,963.15069,8,0.9962959168079522
35090,1760.61013,13.430639999999999,62.8,45.0,52.4,9.12376,1188.2958800000001,12,1.8017773518979936
35100,1625.1383,12.474169999999999,62.8,47.0,53.4,7.61371,764.0614400000003,8,0.6808693481630703
35105,1759.15449,13.40262,62.8,48.0,53.4,7.98458,1074.2813800000001,4,0.6903746231297339
35110,1573.66285,12.03595,62.8,50.0,53.4,7.91835,665.86944,8,1.562294215837489
35115,1726.49828,13.13849,62.8,51.0,53.4,7.241739999999999,872.555,8,0.8225329045167656
35120,1753.8867699999994,13.49267,62.8,53.0,54.4,7.8692800000000025,1218.112,4,0.42835100883978383
35125,1581.0614699999999,12.00994,62.8,54.0,54.4,7.60153,669.9155599999998,8,1.396896391194684
35130,1754.21712,13.37461,62.8,56.0,54.4,7.75011,1121.6778800000004,4,0.35981777252804376
35135,1445.94958,11.04946,62.8,58.0,54.4,5.99566,535.20469,5,0.987875448630799
35140,1381.77805,10.57123,62.8,59.0,54.4,6.09455,455.02475,5,0.9261332809788037
35145,1740.7553899999998,13.41063,62.8,60.0,54.4,7.3048800000000025,1066.02675,4,1.3398219369643705
35150,1474.929,11.31959,63.8,62.0,54.4,6.5888100000000005,551.1709400000002,0,0.4048905667930259
35155,1438.1458300000006,11.02345,63.8,63.0,54.4,6.14047,519.43669,5,1.1799963694142823
35160,1581.0915,12.04595,63.8,63.0,54.4,6.8406,676.71888,0,0.8860745293966922
35165,1337.92616,10.24306,63.8,64.0,54.4,6.76624,419.45980999999995,0,1.1906256447221528
35170,1702.3664199999994,13.05045,63.8,64.0,54.4,7.10809,850.1868800000003,8,1.095715836949293
35180,1565.52875,11.98192,63.8,65.0,54.4,6.992189999999999,655.9105,0,0.8755998053170823
35185,1743.8618800000006,13.3626,63.8,65.0,54.4,8.70863,1327.12162,12,0.5008466324361557
35190,1460.4918400000001,11.21354,63.8,65.0,54.4,5.68302,551.12962,5,0.8348855343361306
35205,1716.0681,13.05845,63.8,66.0,55.4,8.43715,856.14956,8,1.744456207737107
35210,1740.72522,13.3506,63.8,66.0,55.4,7.096210000000001,1209.35512,4,1.6190422008094618
35215,1436.35999,10.96142,63.8,67.0,55.4,7.32867,513.62097,0,1.354729812702339
35220,1564.26802,12.06396,63.8,67.0,55.4,5.85116,682.77862,13,1.6459459796903608
35225,1657.56913,12.624239999999999,63.8,67.0,55.4,6.6676800000000025,787.215,13,0.6484765983002316
35230,1700.34048,13.132489999999999,63.8,67.0,55.4,6.39363,890.6841199999999,13,0.4079643695002493
35235,1512.88267,11.599730000000001,63.8,67.0,55.4,6.668419999999999,602.92719,0,0.34239456569993665
35240,1587.40958,12.11399,63.8,67.0,55.4,6.10846,693.97125,13,1.2412943097461635
35245,1758.3889800000006,13.41063,63.8,67.0,55.4,7.53689,956.9761199999999,8,0.8057936356800875
35250,1653.4273,12.656260000000001,63.8,67.0,55.4,7.33985,804.28481,8,0.7077128998285059
35255,1335.42016,10.27108,63.8,67.0,55.4,4.909009999999999,424.75447,11,1.3552441108578508
35260,1534.4783400000001,11.80183,62.8,67.0,55.4,7.57788,627.8643099999998,8,1.7183617717412498
35265,1697.3388100000002,12.97241,63.8,67.0,55.4,6.967860000000001,861.26762,13,1.179754875269354
35270,1469.73651,11.23555,63.8,66.0,55.4,5.13625,554.9240599999998,5,1.5686947868189676
35275,1636.87396,12.56821,63.8,66.0,55.4,6.609389999999999,770.6145,13,0.6411388723327762
35280,1402.6082199999994,10.7133,62.8,66.0,55.4,6.84295,462.109,0,0.8705367066390494
35285,1649.31506,12.63224,62.8,66.0,55.4,8.00117,775.0269999999998,8,1.0087061956697456
35295,1696.6185,13.01043,62.8,66.0,55.4,6.63535,858.4255,13,0.4949585407124137
35300,1617.7246599999999,12.432139999999999,62.8,66.0,55.4,8.15211,756.19731,8,1.3554505977743174
35310,1423.24348,10.9254,62.8,66.0,55.4,6.11756,505.30765999999994,5,1.0792706133798098
35315,1746.3531600000001,13.46065,62.8,66.0,55.4,9.17046,1407.6998800000001,12,1.1368620887918026
35325,1760.9853699999999,13.404620000000001,63.8,67.0,55.4,7.9989,974.3811199999999,8,1.222843913980331
35330,1770.1998600000006,13.496670000000002,63.8,67.0,55.4,7.89907,1023.54225,4,1.0152417729747123
35335,1755.86782,13.36461,63.8,67.0,55.4,9.52125,1771.68912,1,0.9215316125174068
35340,1709.56998,13.13649,63.8,68.0,55.4,7.11596,871.7525,8,1.087362233374925
35345,1765.74285,13.44464,63.8,68.0,55.4,7.98097,1072.2475,4,0.7014269956041534
35355,1735.1276,13.36861,64.8,68.0,55.4,6.52262,930.3158099999999,13,0.738680035146631
35360,1747.11852,13.298570000000002,64.8,69.0,55.4,8.946060000000003,1205.6375,12,1.5066884956112925
35365,1613.28223,12.356110000000001,64.8,69.0,55.4,7.06026,738.70838,0,1.5219552355100858
35370,1756.1679800000006,13.42063,64.8,70.0,56.4,9.43817,1838.2925,3,1.4565490292609566
35375,1669.6951900000001,12.874360000000001,65.8,70.0,56.4,7.12692,837.64512,8,1.0621332668793035
35380,1753.9019399999993,13.382620000000001,65.8,70.0,56.4,8.48488,1381.94012,12,0.2795347616594184
35385,1586.0889300000001,12.19002,65.8,71.0,56.4,5.7348099999999995,704.66225,13,1.7312359891514968
35390,1761.7207,13.49267,65.8,71.0,56.4,7.47007,1224.713,4,0.9317538259579288
35395,1750.0749899999994,13.43864,65.8,71.0,56.4,7.97279,974.28844,8,1.1861777884939444
35400,1765.33743,13.422629999999998,65.8,71.0,56.4,7.6789999999999985,1005.3023099999999,8,1.159630364069954
35405,1753.36167,13.442639999999999,65.8,71.0,57.4,8.29359,1189.33437,4,0.935653649491896
35410,1748.9193699999994,13.422629999999998,65.8,71.0,57.4,8.85285,1192.7378800000001,12,1.5206546965727137
35415,1741.0555600000002,13.3446,65.8,71.0,58.4,7.94124,933.7946900000001,8,0.9166671797439879
35420,1737.43869,13.3606,66.8,71.0,58.4,9.15207,1452.48,12,1.1806284541488667
35425,1729.1545800000001,13.1485,66.8,71.0,58.4,6.22904,880.64031,13,0.5088601251580575
35430,1755.4026199999994,13.422629999999998,66.8,71.0,58.4,10.10657,1983.39788,3,1.0886368487203602
35435,1742.9763899999994,13.36861,66.8,71.0,59.4,7.32322,1087.69275,4,1.2295050982293558
35440,1749.32465,13.406629999999998,66.8,71.0,59.4,7.76588,1315.7565,4,1.1642832141017203
35445,1764.6771800000001,13.45065,66.8,71.0,59.4,9.415519999999999,1629.06088,1,0.533826383159502
35450,1754.80244,13.442639999999999,67.8,71.0,60.4,8.59714,1508.23262,12,0.8534918139034728
35455,1738.9845699999994,13.39662,67.8,71.0,60.4,8.78226,1842.0248800000002,1,1.3766256769599203
35460,1739.77982,13.388620000000001,67.8,71.0,60.4,7.860760000000001,1238.19675,4,0.5759844297794485
35465,1756.43812,13.44865,67.8,71.0,61.4,8.169839999999999,1224.19825,4,0.8063588822258727
35470,1751.71082,13.43464,67.8,71.0,61.4,9.14918,1665.4561199999994,1,0.09115445120720912
35475,1754.6673,13.43264,67.8,71.0,62.4,7.80428,1015.69344,4,1.0744764365544537
35480,1753.25656,13.43864,67.8,70.0,62.4,9.86006,1698.0293800000006,1,1.296745666846792
35485,1755.80775,13.44665,67.8,70.0,63.4,7.8578100000000015,1103.4265,4,0.4205809234526772
35490,1779.57953,13.52869,67.8,70.0,63.4,9.762080000000001,1668.0555,1,1.1001884096566477
35495,1753.0014399999998,13.426639999999999,68.8,70.0,64.4,9.15695,1531.24438,1,0.9708250929130648
35500,1745.7528300000001,13.430639999999999,68.8,69.0,65.4,8.852739999999997,1753.8863800000001,1,0.8358932869058796
35505,1744.7173300000006,13.45465,68.8,69.0,67.4,9.14949,1692.53625,1,0.14384074125876695
35510,1752.3110100000001,13.3526,68.8,69.0,69.4,7.8415399999999975,1368.06888,4,1.5363614559967764
35515,1757.93881,13.388620000000001,68.8,68.0,71.4,9.06713,1549.36512,1,0.8761013806267426
35520,1739.2396899999999,13.40262,68.8,68.0,74.4,9.71045,2024.4018800000001,3,0.29278256919433965
35525,1744.37226,13.45065,68.8,67.0,76.4,9.11022,2001.08875,3,1.3511822111442249
35530,1745.6028199999994,13.40262,68.8,67.0,78.4,8.61242,1463.6091199999994,12,0.5279533401290014
35535,1745.28763,13.406629999999998,68.8,66.0,79.4,8.83125,1289.92175,12,0.8555168856088294
35540,1756.67822,13.45865,68.8,65.0,80.4,9.69672,1994.65738,3,0.0841394611047008
35545,1753.5565800000006,13.44064,68.8,64.0,81.4,7.3452699999999975,1275.4111300000004,4,1.3595596680268405
35555,1753.18148,13.418629999999999,68.8,63.0,83.4,7.49661,1166.86337,4,0.7472962686901389
35560,1755.35758,13.45265,68.8,61.0,84.4,9.88302,2058.0215,3,0.7775357375959815
35565,1749.11443,13.41663,68.8,60.0,84.4,8.88004,1981.3655,3,1.9149685388970168
35570,1747.9888399999998,13.46866,69.8,60.0,85.4,9.989419999999999,1849.63675,3,1.484137175211233
35575,1749.36955,13.39262,69.8,59.0,85.4,9.272089999999999,1778.80362,1,0.7302403118465266
35580,1749.84976,13.388620000000001,69.8,58.0,85.4,10.3352,2058.2275,9,1.2970921584839208
35585,1742.31614,13.33859,69.8,58.0,85.4,9.637410000000001,1939.85412,3,0.4706222373431568
35590,1747.95881,13.40262,69.8,57.0,86.4,9.28621,1592.444,1,0.5858261168969747
35595,1764.7672699999994,13.45065,69.8,56.0,86.4,9.31995,1869.45425,3,1.365294740957028
35600,1740.38015,13.370610000000001,69.8,56.0,86.4,9.84393,1992.56175,3,0.4433675186777279
35605,1752.47618,13.442639999999999,69.8,56.0,86.4,9.885,1816.7876199999998,3,1.6297242616362482
35610,1772.3610899999999,13.490670000000001,69.8,55.0,86.4,9.0083,1829.2161199999998,1,1.1070251669678697
35615,1732.60628,13.3466,69.8,55.0,86.4,9.54685,1679.63312,1,0.689732406108633
35620,1761.33044,13.414629999999999,69.8,55.0,86.4,10.096039999999999,1909.41138,3,1.2872036149499366
35625,1769.97478,13.58872,69.8,54.0,87.4,10.267669999999999,2058.53738,9,1.464865986915787
35630,1765.95278,13.44464,69.8,54.0,87.4,10.03368,1623.90225,1,1.6531787728982712
35635,1758.07395,13.3606,69.8,54.0,87.4,9.18848,1712.54775,1,0.2617306126590428
35640,1742.58628,13.41063,69.8,54.0,87.4,10.40268,1888.07875,9,1.5896058543503009
35645,1753.0463399999999,13.394620000000002,69.8,53.0,87.4,9.68013,1766.97225,1,1.1347839738722287
35650,1729.3046,13.25855,69.8,53.0,87.4,9.148810000000001,2054.18225,3,1.361503927670389
35655,1733.717,13.34259,69.8,53.0,87.4,9.63912,2060.2616199999998,3,0.5828636853447152
35660,1745.28763,13.34259,69.8,53.0,87.4,10.16564,2056.06938,3,1.3442310113662947
35665,1752.9714,13.388620000000001,69.8,53.0,87.4,10.26529,1940.272,9,1.5838136344562674
35670,1757.6387899999993,13.44865,69.8,53.0,87.4,9.903880000000001,2054.6085,3,0.7935406681420066
35675,1741.23575,13.366610000000001,69.8,52.0,88.4,9.58261,1890.67912,3,0.9151400313058652
35680,1749.36955,13.478660000000001,69.8,52.0,88.4,10.55695,1987.04725,9,0.7233726641734484
35685,1762.66625,13.436639999999999,69.8,52.0,88.4,10.052660000000001,1910.91675,3,1.1935577007722444
35690,1752.52123,13.418629999999999,69.8,52.0,88.4,9.6419,2059.29812,3,0.5738930461413818
35695,1743.5166600000002,13.376610000000001,69.8,52.0,88.4,8.20087,1595.2535,12,1.7126531417579165
35700,1749.93985,13.45665,69.8,52.0,88.4,8.13611,1491.64925,12,1.2269265662684037
35705,1749.0844,13.42063,69.8,52.0,88.4,9.57523,1804.28375,1,1.1550633322824508
35710,1745.57278,13.45065,69.8,52.0,88.4,8.78385,1692.25562,1,0.7774796384251574
35715,1766.02785,13.442639999999999,69.8,52.0,88.4,10.45767,2024.03788,9,0.9278057741870809
35720,1756.3179899999998,13.36461,69.8,51.0,88.4,9.54988,2055.0108800000007,3,0.6011264606408939
35725,1754.1418899999999,13.43264,69.8,51.0,88.4,8.71446,1880.53275,1,1.666162882867654
35730,1751.53078,13.42063,69.8,51.0,88.4,9.37867,1915.0628800000002,3,0.9728109810350714
35740,1751.87585,13.39262,69.8,51.0,88.4,9.85399,2058.657,3,0.7344218078089929
35745,1736.89842,13.36861,69.8,51.0,88.4,9.22237,1958.96575,3,1.116721915212243
35750,1754.72736,13.3586,69.8,51.0,88.4,8.889660000000003,1440.7913800000001,12,0.6635293013729293
35755,1740.7553899999998,13.366610000000001,69.8,51.0,87.4,9.47835,1529.49112,1,1.1286876816104718
35760,1743.6818399999993,13.398620000000001,69.8,51.0,87.4,8.09195,1299.4615,4,1.1402652716923434
35765,1743.5166600000002,13.418629999999999,69.8,51.0,87.4,9.815430000000001,1572.56362,1,1.3846892311932129
35770,1742.4211100000002,13.424629999999999,69.8,50.0,86.4,8.578289999999999,1581.41075,12,1.3871329428056511
35775,1746.0680100000006,13.46065,69.8,50.0,86.4,8.84962,1766.79162,1,0.8994687366984341
35780,1763.94185,13.43264,69.8,50.0,86.4,7.70557,1296.2811199999999,4,1.052456405916898
35785,1742.1961600000006,13.292570000000001,69.8,50.0,85.4,7.0204,913.5681199999999,8,1.361300356794466
35790,1748.2139300000001,13.394620000000002,68.8,50.0,85.4,7.4752199999999975,1066.07162,4,1.0534819345267254
35795,1749.89495,13.426639999999999,68.8,50.0,85.4,8.52229,1323.8058800000001,12,0.5266162391609036
35800,1739.2847399999994,13.39662,68.8,49.0,85.4,8.14401,1099.49287,4,0.7496397323033319
35805,1748.5893199999994,13.3546,68.8,49.0,84.4,7.9710100000000015,1194.45175,4,0.3485050600811808
35810,1749.9098199999999,13.424629999999999,67.8,49.0,84.4,8.84914,1266.89675,12,1.0196525677046628
35815,1723.4068100000006,13.22654,67.8,49.0,83.4,7.95012,905.42725,8,0.8064201809230211
35820,1740.21498,13.32058,67.8,48.0,82.4,8.02167,922.6053099999999,8,1.0043597328568972
35825,1640.56591,12.50818,66.8,48.0,81.4,7.093260000000001,757.18894,8,1.344446850906584
35830,1750.1349100000002,13.408629999999999,66.8,48.0,80.4,7.18588,1059.22625,4,1.579528128092656
35835,1760.92531,13.400620000000002,66.8,48.0,80.4,8.192739999999999,1157.3556199999996,4,0.7014428636308728
35840,1741.17554,13.41063,66.8,47.0,79.4,7.73291,1261.3355,4,0.7891526385461206
35845,1758.94442,13.366610000000001,66.8,47.0,79.4,8.90502,1562.7523800000001,1,0.9263423307675944
35850,1755.43265,13.36461,66.8,47.0,79.4,10.0619,1861.22762,3,1.5083365695603137
35855,1760.15995,13.42063,66.8,47.0,78.4,10.12691,1957.77175,3,1.1765756477276346
35860,1742.73644,13.430639999999999,66.8,47.0,78.4,9.92056,2029.7825,3,0.7048911943085335
35865,1757.72873,13.384620000000002,66.8,47.0,78.4,9.57057,1832.81262,3,1.415029313261808
35870,1761.51063,13.47666,66.8,47.0,78.4,9.73404,1835.83138,3,1.3819309659478658
35875,1740.6653,13.422629999999998,66.8,47.0,78.4,8.58612,1834.84525,1,1.582184728964074
35880,1739.1496,13.394620000000002,67.8,47.0,78.4,8.23564,1651.56025,1,1.8202087663453397
35885,1764.15192,13.45265,67.8,47.0,78.4,9.34975,1709.91975,1,0.3963800138095573
35890,1746.2181600000001,13.400620000000002,67.8,47.0,78.4,9.999310000000001,2061.35825,3,1.0123677271408862
35895,1759.00433,13.44064,67.8,47.0,78.4,9.29457,1805.58662,1,0.9170700381823348
35900,1750.63028,13.412629999999998,67.8,47.0,78.4,10.16371,1992.20588,3,1.224746411226857
35905,1752.44615,13.44464,67.8,47.0,78.4,9.490089999999999,2002.69762,3,0.4288116889098232
35910,1747.34375,13.422629999999998,67.8,47.0,78.4,10.30701,1889.11525,9,1.7579432485345252
35915,1741.5658,13.28457,67.8,47.0,78.4,9.2848,1904.8775,3,1.2024123462617862
35920,1742.6462,13.44665,67.8,47.0,79.4,9.12732,1764.67175,1,0.6256837228118768
35925,1750.16494,13.398620000000001,67.8,47.0,79.4,9.40521,1602.9668800000006,1,0.6384513959006141
35931,1767.8889199999999,13.47466,67.8,47.0,79.4,9.403030000000001,1585.91325,1,0.7274916007379701
35941,1751.23047,13.3446,67.8,47.0,79.4,7.5869399999999985,1250.96937,4,0.8721594222209921
35946,1753.7668,13.406629999999998,67.8,47.0,79.4,8.431389999999999,1299.238,12,0.7688827881281197
35951,1749.95487,13.39262,67.8,47.0,79.4,8.602269999999999,1344.011,12,0.3436215074800729
35956,1764.81232,13.442639999999999,67.8,47.0,79.4,8.38372,1423.83425,12,0.5345851499486344
35961,1751.50075,13.44865,67.8,47.0,79.4,8.76517,1334.1715,12,0.5120098420946554
35966,1739.2396899999999,13.406629999999998,67.8,47.0,79.4,9.106689999999999,1738.59575,1,0.4639319955854
35971,1752.9563899999994,13.44464,67.8,47.0,79.4,9.63073,1741.94388,1,0.966003620140208
35976,1753.9468399999994,13.44464,67.8,47.0,79.4,8.926219999999997,1595.55475,1,0.7276805241140515
35981,1747.2386399999998,13.43264,67.8,47.0,79.4,8.99216,1540.9905,1,0.975917722905362
35986,1739.3596699999994,13.394620000000002,67.8,47.0,79.4,9.47105,1380.8729999999996,12,1.7466433680034674
35991,1748.75435,13.39262,67.8,47.0,79.4,8.07175,1298.76675,4,1.118098524780173
35996,1743.4117,13.370610000000001,67.8,47.0,78.4,7.95252,1297.63025,4,1.0351677301258395
36001,1751.17055,13.3546,67.8,47.0,78.4,8.55175,1089.61412,4,1.5387531175906661
36006,1745.07741,13.33659,66.8,47.0,78.4,7.56773,989.5445599999999,8,1.0393568977028569
36121,1579.33555,12.12599,58.8,41.0,53.4,8.38299,718.14844,8,1.9268296603219743
36126,1601.5766,12.22204,58.8,40.0,52.4,7.71775,726.54425,8,0.9878470096004641
36141,1669.2600300000001,12.858360000000001,58.8,40.0,51.4,7.83443,823.3874400000003,8,0.5111012972689841
36216,1745.9478800000006,13.45465,52.8,37.0,44.4,7.4124,1366.2779999999998,4,1.779561969121093
36221,1738.72945,13.3466,54.8,37.0,44.4,8.63991,1328.2206199999996,12,0.4592953218822773
36226,1763.56675,13.406629999999998,56.8,37.0,44.4,7.8369800000000005,1334.606,4,1.289251192501058
36231,1756.19801,13.43264,57.8,37.0,45.4,8.27909,1462.32025,12,0.8649959277313373
36236,1740.06497,13.394620000000002,57.8,38.0,46.4,8.86818,1217.02888,12,1.3656195079347881
36241,1741.53577,13.3586,58.8,38.0,46.4,8.55845,1271.99988,12,0.8744477322525406
36277,1742.61616,13.382620000000001,62.8,40.0,50.4,10.05955,1701.64662,1,1.6777096379079408
36282,1764.3770100000006,13.478660000000001,62.8,40.0,51.4,8.62309,1407.49088,12,0.12012162840490605
36287,1761.51063,13.478660000000001,63.8,41.0,51.4,8.41669,1655.94012,1,1.4733919453656008
36292,1736.34313,13.330589999999999,63.8,41.0,52.4,9.13914,2054.72038,3,1.3851096160571503
36297,1753.5565800000006,13.3486,63.8,42.0,52.4,8.3934,946.39456,8,1.7951771445767646
36302,1763.82187,13.538689999999999,63.8,42.0,53.4,8.61937,1833.10625,1,1.5285218541089018
36307,1745.36271,13.322579999999999,64.8,43.0,53.4,10.4113,2053.67038,9,1.0978028330488203
36312,1741.4456699999994,13.43864,64.8,44.0,54.4,9.78013,1851.59775,3,1.2668134378659852
36317,1756.30312,13.46465,64.8,44.0,54.4,9.9125,1700.7993800000006,1,1.3984131771271988
36322,1749.1744899999999,13.39262,65.8,44.0,55.4,7.9439899999999986,1301.62838,4,1.060956681228963
36327,1755.49272,13.412629999999998,65.8,45.0,55.4,7.66975,1225.42488,4,0.6169996024380426
36332,1689.21988,12.91438,65.8,45.0,55.4,6.6749800000000015,839.5145,13,0.5504126569868611
36337,1755.3427100000001,13.38662,65.8,45.0,56.4,8.82127,1542.03275,12,1.1745929350161262
36352,1770.30497,13.584710000000001,64.8,46.0,56.4,9.53877,1372.8135,12,1.8882216239267289
36357,1729.83,13.29057,64.8,46.0,56.4,7.1497699999999975,915.726,8,1.1115738641801256
36362,1752.59616,13.414629999999999,64.8,46.0,56.4,8.45783,1036.8971199999999,4,1.5492591539805314
36367,1750.22515,13.41063,64.8,46.0,56.4,6.881289999999999,1056.05162,13,1.9132582361324508
36372,1757.18846,13.3606,64.8,46.0,56.4,8.68666,1350.667,12,0.3258654913431094
36377,1448.47089,11.09348,64.8,46.0,56.4,7.22445,526.6790599999998,0,1.0995474729250716
36382,1765.3974899999994,13.430639999999999,64.8,46.0,56.4,8.51759,1340.797,12,0.4189546322880996
36387,1760.7753,13.414629999999999,64.8,46.0,56.4,7.86561,1359.594,4,1.4735842339642071
36392,1752.70127,13.44865,64.8,47.0,56.4,8.84934,1665.7925,1,0.6449645673975519
36397,1766.92835,13.526679999999999,65.8,47.0,56.4,6.3282,981.14719,13,1.0963343768740996
36402,1750.36,13.424629999999999,65.8,47.0,56.4,9.20842,1883.83925,3,1.4630356310474941
36407,1747.44857,13.3566,65.8,47.0,56.4,8.15743,1001.98794,4,1.3282290245691009
36417,1745.2125600000006,13.38662,65.8,47.0,56.4,9.3324,1271.49075,12,1.7007444365031787
36422,1747.35862,13.3546,65.8,47.0,56.4,9.41428,1868.4243800000002,3,1.2452502820653175
36427,1748.9043600000002,13.33659,65.8,47.0,56.4,8.033710000000001,927.90819,8,1.047553734810407
36432,1707.4538,13.17651,65.8,47.0,57.4,7.72155,894.37719,8,0.3773038369095301
36437,1620.84616,12.46216,65.8,47.0,57.4,6.690869999999999,765.13506,13,0.7894781015501319
36442,1770.1998600000006,13.47666,65.8,47.0,57.4,9.18971,1676.0405,1,0.01552561359434699
36447,1760.07,13.408629999999999,65.8,47.0,57.4,8.63365,1375.68738,12,0.11641689330655372
36452,1754.5471699999994,13.382620000000001,66.8,47.0,57.4,8.92175,1495.3015,12,0.9807075661727672
36462,1745.0175,13.302570000000001,66.8,47.0,57.4,6.55154,985.95575,13,1.1548311414543342
36467,1761.36062,13.48066,66.8,47.0,57.4,8.10161,1045.6363800000001,4,0.9902743927364078
36477,1751.5608100000006,13.45865,66.8,48.0,57.4,8.277610000000001,1160.4585,4,0.8774964728631546
36482,1743.9369600000002,13.3486,66.8,48.0,58.4,9.88449,1771.92362,1,1.4896479119793689
36492,1756.30312,13.41663,67.8,48.0,58.4,8.95105,1458.27675,12,0.838991417378325
36497,1742.1961600000006,13.43464,67.8,48.0,58.4,10.18111,2058.808,3,1.3884463063784434
36502,1757.0684800000001,13.48066,67.8,48.0,58.4,7.6192100000000025,1151.9965,4,0.49474340708115705
36507,1742.79635,13.33859,67.8,48.0,58.4,7.6604899999999985,1042.2435,4,0.9623364424168606
36512,1740.27518,13.376610000000001,67.8,48.0,59.4,7.5998199999999985,1063.06087,4,0.8939474127978586
36517,1736.14822,13.302570000000001,67.8,48.0,59.4,9.2291,1993.4285,3,1.059093468337434
36522,1739.3746800000001,13.38662,67.8,48.0,59.4,7.63972,954.293,8,0.7662915324035899
36527,1778.7993,13.532689999999999,67.8,48.0,59.4,10.86727,1881.02,9,1.249554330971096
36532,1740.1400399999998,13.3586,67.8,48.0,59.4,10.291139999999999,2057.17162,9,1.4033188099346878
36537,1786.1677399999999,13.68276,67.8,49.0,60.4,9.82067,1957.0403800000001,3,0.4999665305288575
36542,1744.53714,13.382620000000001,67.8,49.0,60.4,8.37549,1550.7585,12,1.2629699180773293
36547,1728.64435,13.330589999999999,67.8,49.0,60.4,10.34442,2034.054,9,1.226980003734481
36552,1751.7859,13.502670000000002,68.8,49.0,60.4,9.1083,2060.042,3,1.472519571602656
36562,1773.3964399999998,13.532689999999999,68.8,49.0,61.4,9.549619999999999,1686.59338,1,0.6992035284591731
36567,1761.4806,13.54669,68.8,49.0,61.4,9.13803,1655.10538,1,0.15763453125657695
36572,1763.58162,13.442639999999999,68.8,50.0,61.4,8.08924,1175.10025,4,0.4981452842954742
36582,1746.44325,13.44464,68.8,50.0,62.4,8.22219,1463.9143800000006,12,0.9669770538069516
36587,1727.84895,13.16651,68.8,50.0,62.4,10.17258,2026.779,3,1.2794337982772674
36592,1747.50863,13.388620000000001,68.8,50.0,62.4,9.17481,1685.0873800000006,1,0.07822891375077133
36597,1749.5046899999998,13.400620000000002,68.8,50.0,62.4,8.90868,1996.50925,3,1.8422436141089136
36602,1756.91833,13.42063,68.8,50.0,63.4,8.30296,1500.75025,12,1.0252044071277668
36607,1536.1442,11.82584,68.8,50.0,63.4,7.35035,642.26438,0,1.4561823721813825
36612,1755.26748,13.48867,68.8,50.0,63.4,6.29303,1036.19344,13,1.5141190079189863
36617,1753.21151,13.424629999999999,68.8,50.0,63.4,8.61179,1252.98675,12,1.0044017492092834
36622,1734.1069699999994,13.3626,68.8,51.0,63.4,8.08606,1372.35225,12,1.0955998705910164
36627,1732.90645,13.34259,68.8,51.0,63.4,9.46078,1383.4115,12,1.7249676626182435
36632,1749.78984,13.37861,68.8,51.0,63.4,10.72555,1918.16662,9,0.9333903439169844
36637,1745.09258,13.302570000000001,68.8,51.0,63.4,10.04285,1903.098,3,1.2172455628968937
36642,1733.1916,13.340589999999999,69.8,51.0,63.4,9.26656,1512.75988,1,1.1054776677004676
36652,1726.8434899999993,13.198520000000002,69.8,51.0,64.4,9.24054,1609.69838,1,0.4488215762876927
36657,1739.5847600000006,13.388620000000001,69.8,51.0,64.4,9.31697,2054.27925,3,0.9958956746600038
36662,1757.41355,13.46065,69.8,51.0,64.4,7.57557,1248.45662,4,0.8735164611889603
36672,1751.53078,13.39662,69.8,51.0,64.4,8.831430000000003,1740.71,1,0.8142955091658627
36677,1750.7353899999994,13.3626,69.8,52.0,64.4,8.53909,1800.4175,1,1.5036749543345402
36682,1746.05299,13.33659,69.8,52.0,64.4,10.43576,2057.27962,9,1.0492882418572609
36687,1766.5230800000006,13.508679999999998,69.8,52.0,64.4,8.38079,1713.079,1,1.5595261944017158
36692,1752.04102,13.41663,69.8,52.0,64.4,8.71738,1575.27062,1,1.1177195461949478
36697,1761.96095,13.532689999999999,69.8,52.0,64.4,9.10014,1765.54538,1,0.6427519112355096
36702,1742.1961600000006,13.404620000000001,69.8,52.0,64.4,9.646519999999999,1963.484,3,0.2641094703412816
36707,1741.2956600000002,13.418629999999999,69.8,52.0,64.4,8.71238,1325.9306199999999,12,0.5117535486319467
36712,1781.65052,13.52869,69.8,53.0,64.4,10.36778,1968.1208800000002,9,1.239654137944733
36717,1750.6603100000002,13.382620000000001,69.8,53.0,64.4,8.784189999999999,1422.48975,12,0.4101849792973993
36722,1759.10944,13.41063,69.8,53.0,64.4,6.14089,998.418,13,1.3389541250763402
36727,1759.2894800000001,13.518679999999998,69.8,53.0,64.4,8.87341,1650.43362,1,0.6177006526064952
