,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
1492,1109.30324,8.436169999999999,51.5,34.6,40.8,3.43068,129.15614,5,0.6303478384882875
1497,1097.8976300000004,8.426160000000001,51.5,34.6,41.8,4.14039,156.11542,0,1.050753483266087
1502,1107.6074199999996,8.41816,51.5,35.6,41.8,3.44471,168.23984,5,0.8424170089366657
1507,1099.68347,8.42216,52.5,35.6,42.8,3.4504300000000003,96.31385,5,0.6220738089409619
1512,1105.47637,8.420160000000001,52.5,36.6,42.8,2.98536,20.87612,5,0.7967826461114327
1552,1107.36731,8.442169999999999,51.5,35.6,41.8,2.97773,81.67141,5,0.5047616895207139
1763,1099.54847,8.42216,46.5,34.6,36.8,3.31904,77.85213,5,0.35739547795165394
1768,1095.39141,8.44017,47.5,34.6,36.8,2.08902,43.48731,5,2.607262333927882
1842,1100.88406,8.41816,48.5,35.6,36.8,3.3532300000000004,142.05048,5,0.536818370206552
1847,1099.56349,8.42216,48.5,35.6,36.8,2.49555,61.55413000000001,5,1.6435229217652032
1852,1097.53747,8.426160000000001,49.5,35.6,37.8,3.71199,88.67623,5,1.237101825115008
1857,1106.55691,8.42817,49.5,35.6,37.8,2.07538,17.14795,5,2.685431711898522
1862,1105.97159,8.41216,49.5,35.6,38.8,4.16169,162.78708,0,0.9771340908565146
1867,1100.58397,8.44017,50.5,35.6,38.8,4.06161,188.31784,0,1.1023450216895831
1872,1098.87314,8.43817,50.5,36.6,39.8,2.62153,32.3414,5,1.4295657694814345
1877,1106.19675,8.436169999999999,50.5,36.6,40.8,2.88042,60.51029000000001,5,0.779723535527163
1882,1108.82303,8.44617,50.5,36.6,40.8,4.08014,75.94723,0,1.6251196332352769
1887,1100.46392,8.42817,51.5,37.6,41.8,2.82166,60.52735,5,0.9072793285654519
1892,1109.15315,8.436169999999999,51.5,37.6,41.8,2.98876,43.14105,5,0.6499924779421788
1897,1099.08321,8.426160000000001,51.5,37.6,42.8,2.67654,4.16279,5,1.4259921266058866
2004,1103.46536,8.454180000000001,49.5,35.6,39.8,5.91562,156.63567,3,2.0562734098960482
2080,1102.4899300000004,8.43217,48.5,35.6,39.8,3.37994,111.78405,5,0.47032878670632267
2085,1098.25779,8.45618,49.5,35.6,39.8,4.0083,103.40941,0,1.5741553547143214
2090,1094.73108,8.43217,49.5,35.6,39.8,2.9824900000000003,81.13067,5,0.4953347098202972
2096,1098.15275,8.42216,50.5,36.6,39.8,3.65704,67.11234,5,1.135938270864126
2101,1095.79661,8.420160000000001,50.5,36.6,39.8,2.20735,0.49302,5,2.430511980601462
2107,1111.41934,8.46218,50.5,37.6,40.8,2.3318,79.52991,5,2.0043937132985254
2112,1107.41229,8.442169999999999,51.5,37.6,41.8,3.373,35.27317,5,0.6855317051363995
2117,1101.90469,8.436169999999999,51.5,38.6,41.8,2.65291,34.87428,5,1.3536300389562506
2122,1106.52695,8.426160000000001,51.5,38.6,42.8,2.18773,23.34012,5,2.417822157630758
2127,1106.84206,8.44017,51.5,39.6,42.8,3.63225,98.34865,5,1.047720009161791
2132,1109.27328,8.44017,52.5,39.6,43.8,3.97045,176.19803000000005,0,1.3403807399200331
2137,1107.41229,8.41416,52.5,39.6,43.8,3.17145,48.16819,5,0.4190323656262585
2142,1174.93069,9.05247,52.5,39.6,43.8,4.80557,286.0573100000001,0,0.878342308951817
2147,1099.60846,8.44617,52.5,39.6,43.8,2.65467,40.3176,5,1.332728088941739
2152,1109.00314,8.57024,52.5,39.6,43.8,3.66129,245.21594,5,1.6562213321188082
2158,1098.78311,8.44617,53.5,39.6,43.8,3.18604,30.62009,5,0.5640603691564056
2164,1099.14327,8.426160000000001,53.5,39.6,43.8,3.77523,148.51573,5,1.4445018505167746
2170,1106.55691,8.436169999999999,53.5,39.6,43.8,4.1969400000000014,79.15249,0,1.444937250217373
2175,1100.08874,8.42416,53.5,39.6,43.8,4.76471,192.53656,0,0.6821689378222862
2180,1100.1187,8.41816,54.5,39.6,43.8,4.10336,187.55655,0,1.009708798170415
2185,1274.48996,9.68078,54.5,39.6,43.8,5.34957,351.11394,3,0.6443777755613113
2190,1094.7461,8.43217,55.5,39.6,43.8,4.67842,199.34123,0,0.47257226293155613
2195,1098.88815,8.42216,55.5,39.6,43.8,3.92105,122.96445,0,1.6416458277648875
2200,1132.45973,8.74232,55.5,39.6,43.8,4.16003,258.85211,0,0.8656917876321235
2205,1291.73344,9.89489,55.5,39.6,43.8,5.83661,380.54303,3,0.6242921750964985
2210,1107.89257,8.42817,55.5,38.6,44.8,3.34274,57.07167,5,0.5046890735153013
2215,1215.12059,9.28459,56.5,38.6,44.8,4.92272,313.18212,0,1.2390940779900645
2220,1106.75204,8.42416,56.5,38.6,44.8,4.19626,186.39938,0,0.8076575210347499
2225,1099.62348,8.42817,56.5,38.6,44.8,3.2338400000000003,55.02354,5,0.37846770545004926
2230,1106.18173,8.43017,56.5,38.6,44.8,3.81246,218.43517000000003,0,1.6492882489737113
2235,1191.51385,9.12651,56.5,38.6,44.8,6.95492,278.55563,9,2.4855588693680364
2240,1264.02976,9.69679,57.5,38.6,44.8,5.70408,354.56628,3,0.5274798452165369
2245,1325.37995,10.19904,57.5,38.6,44.8,5.6316,413.76528,3,0.14439578968015837
2250,1710.11011,13.08847,57.5,38.6,44.8,7.15332,881.07612,4,0.7289488300126141
2255,1607.17422,12.41414,58.5,38.6,44.8,5.48144,760.6555,9,2.051000077977562
2260,1602.74724,12.23605,58.5,38.6,44.8,6.4181599999999985,712.93756,9,0.45708299245182726
2265,1503.44309,11.56772,58.5,38.6,44.8,6.7472699999999985,606.49675,9,0.4439281895568488
2270,1492.96801,11.34161,58.5,38.6,44.8,6.7,557.10662,9,0.6615078174001593
2275,1433.10335,11.04746,58.5,39.6,45.8,5.58441,528.12112,3,0.8642805603125
2280,1508.93589,11.57772,58.5,39.6,45.8,7.32511,606.53156,9,1.390386783796235
2285,1395.9149,10.75732,58.5,39.6,45.8,4.549169999999998,485.20116,0,2.1969061848578226
2290,1384.53918,10.56122,58.5,39.6,45.8,6.8082600000000015,454.07944,9,1.3429012510252212
2295,1130.7489,8.66628,57.5,39.6,45.8,4.7857400000000005,255.68636,0,0.7149609686376515
2300,1538.68053,11.86586,57.5,39.6,45.8,6.87368,649.31225,9,0.5516521987160231
2305,1619.01513,12.28807,57.5,39.6,45.8,7.68633,707.48888,4,1.3384285802818314
2310,1598.59009,12.29007,57.5,39.6,45.8,6.40165,721.93081,9,0.5208653809917865
2315,1295.29025,9.87088,57.5,39.6,45.8,4.7089300000000005,374.40956,0,1.3468351241980936
2320,1377.20076,10.56522,57.5,39.6,45.8,6.10426,458.66603,3,1.1894419765732094
2325,1466.79505,11.29958,57.5,39.6,45.8,6.6285,556.20262,9,0.6321089539202086
2330,1251.55863,9.60875,57.5,39.6,45.8,5.6009400000000005,345.6346200000001,3,0.5092304895244335
2335,1206.65637,9.21455,57.5,39.6,45.8,5.72764,305.42156,3,0.8754021200470502
2340,1538.48532,11.71179,57.5,39.6,45.8,6.16746,623.41612,9,0.736859179674669
2345,1519.59115,11.68978,57.5,39.6,45.8,6.2156400000000005,624.40806,9,0.6524108394351676
2350,1478.42575,11.40564,57.5,39.6,45.8,6.16072,576.18831,9,0.875914535772284
2355,1548.51037,11.89388,57.5,39.6,45.8,6.416930000000002,658.91725,9,0.2667976582220385
2360,1398.93143,10.7233,57.5,39.6,45.8,6.47618,482.25356,9,1.1033723917093325
2365,1285.56537,9.82486,57.5,38.6,45.8,4.48449,370.50247,0,1.2235590240006893
2370,1131.91939,8.67029,57.5,38.6,45.8,4.9934400000000005,247.89345,0,1.1789129121261275
2375,1235.57574,9.5007,56.5,38.6,45.8,5.02798,334.94056,3,1.2679771383000649
2380,1265.99564,9.7048,56.5,38.6,45.8,5.759519999999998,354.5245,3,0.6011303058651085
2385,1374.42433,10.48118,56.5,38.6,44.8,6.78852,450.33397,9,1.3546515201336409
2390,1170.45844,8.978439999999997,56.5,38.6,44.8,4.66915,281.38069,0,0.6103160954318829
2395,1102.39991,8.43817,55.5,38.6,44.8,4.27642,201.25194,0,0.5827018075523666
2400,1106.79708,8.42817,55.5,37.6,44.8,5.13396,188.27553,0,1.5331298043138266
2405,1101.21433,8.43217,54.5,37.6,44.8,3.33629,157.5545,5,0.6077062994414076
2410,1264.43489,9.74081,54.5,37.6,43.8,5.8672900000000014,357.68819,3,0.7617010563649163
2415,1170.05331,8.96843,54.5,37.6,43.8,4.0129800000000015,284.4602799999999,0,1.2703178254330743
2420,1185.31589,9.1085,54.5,37.6,43.8,4.8038,291.52784,0,0.9025638016090815
2425,1096.68202,8.416160000000001,54.5,37.6,43.8,3.39951,123.94182,5,0.5460598341626487
2430,1108.40281,8.43217,53.5,37.6,43.8,3.53232,170.57348000000005,5,1.0121891637706177
2435,1099.75855,8.40415,53.5,37.6,43.8,4.9162300000000005,184.83912,0,1.041276642088189
2440,1104.48584,8.42216,53.5,36.6,42.8,4.45498,156.07478,0,0.6055077466031039
2445,1206.8515,9.24657,52.5,36.6,42.8,5.04015,305.91003,0,1.4434853398069853
2450,1161.5291,8.94642,52.5,36.6,42.8,4.7568800000000016,280.40056,0,0.7565163672620399
2455,1237.66174,9.5027,52.5,36.6,42.8,4.3806699999999985,332.08947,0,0.9444055924607269
2460,1250.6281,9.63276,52.5,36.6,42.8,5.4875099999999986,347.60759,3,0.5134223547199349
2465,1249.47262,9.5167,52.5,36.6,42.8,4.4568400000000015,336.95566,0,0.9452647185473739
2470,1145.78632,8.77834,52.5,36.6,42.8,4.0324,264.01099999999997,0,1.1689889524398083
2475,1142.24452,8.77234,52.5,36.6,42.8,4.55195,260.1558,0,0.309231298896243
2480,1113.74545,8.54422,52.5,36.6,41.8,4.49409,241.11502,0,0.12889453042873356
2485,1217.52178,9.36863,52.5,35.6,41.8,5.2114400000000005,317.32684,3,1.0288493979934579
2490,1219.60779,9.37063,52.5,35.6,41.8,5.62218,317.66159,3,0.7231366997779213
2495,1288.58176,9.92891,52.5,35.6,41.8,5.85536,378.75359,3,0.6658643068762737
2500,1302.10355,9.99094,52.5,35.6,41.8,5.74496,384.92519,3,0.4360316488234338
2505,1287.95154,9.81685,52.5,35.6,41.8,4.71681,368.18253,0,1.3049470089816324
2510,1203.77498,9.26858,52.5,35.6,41.8,5.23531,307.76356,3,1.046038989915137
2515,1099.32339,8.42416,52.5,35.6,41.8,4.56806,188.26692,0,0.35512208616930707
2520,1209.34271,9.32261,52.5,35.6,41.8,4.78768,314.60856,0,1.0080101042876481
2525,1229.72285,9.34662,52.5,35.6,41.8,4.3337900000000005,317.90284,0,0.8769125681063705
2530,1323.78932,10.19904,52.5,35.6,41.8,5.58581,410.12662,3,0.05194424516785643
2535,1320.03731,10.07098,52.5,35.6,41.8,5.06602,396.93419,3,1.0526873531138239
2540,1315.3251699999996,10.09499,52.5,35.6,41.8,5.10042,399.34316,3,0.9787727518607563
2545,1241.53359,9.49469,52.5,35.6,41.8,4.33087,333.28834,0,0.9971071384771732
2550,1321.5982,10.13901,52.5,35.6,41.8,5.93458,403.46019,3,0.7849294030643599
2555,1287.30616,9.90289,52.5,35.6,41.8,5.54087,378.73697,3,0.25939403632531044
2560,1279.81745,9.81885,52.5,35.6,41.8,4.29516,367.63953,0,1.2979089488746647
2565,1281.15326,9.80084,52.5,35.6,41.8,5.43459,364.29119,3,0.4528496166476901
2570,1249.48764,9.60675,52.5,35.6,41.8,4.5460699999999985,343.4635600000001,0,0.9984971281497732
2575,1298.48682,10.00094,52.5,35.6,41.8,5.47203,389.39831,3,0.2596990826445983
2580,1332.44852,10.23106,52.5,34.6,41.8,5.36669,418.33591,3,0.41529295109727665
2585,1100.70402,8.44017,52.5,34.6,41.8,4.67784,230.04709,0,0.41418338870307336
2590,1156.48662,8.9064,52.5,34.6,41.8,5.8838599999999985,273.89647,3,1.239862224986622
2595,1115.86149,8.4962,52.5,34.6,41.8,4.636819999999998,238.30914,0,0.33151948901491185
2600,1127.44721,8.588239999999999,52.5,34.6,40.8,4.49454,246.73975,0,0.17575188583057805
2605,1147.15194,8.76633,52.5,34.6,40.8,5.21536,262.49097,3,1.3423070541113586
2610,1102.0547,8.43017,52.5,34.6,40.8,4.63279,217.84764,0,0.31365354754796143
2615,1112.45484,8.47419,51.5,34.6,40.8,5.00922,236.43639,0,1.2051908031929637
2620,1170.21834,8.94442,51.5,34.6,40.8,4.9402599999999985,276.73787000000004,0,1.1227307776439992
2625,1183.59004,9.07649,51.5,34.6,40.8,4.83205,288.71703,0,0.9430094788670945
2630,1117.87249,8.57024,51.5,34.6,40.8,5.02815,244.19516,0,1.2564383198072002
2635,1131.34916,8.7023,51.5,34.6,40.8,4.98107,254.48809,0,1.1600724955882156
2640,1134.2455699999996,8.634269999999999,51.5,34.6,40.8,4.39907,251.60722,0,0.33074262847546726
2645,1106.93208,8.436169999999999,51.5,34.6,40.8,4.46962,221.66291,0,0.09138773011807536
2650,1100.82407,8.436169999999999,51.5,34.6,40.8,4.24681,174.02559,0,0.7561310899411885
2655,1099.15821,8.41816,51.5,34.6,40.8,4.33767,169.65191000000004,0,0.622199681546873
2660,1101.36434,8.42817,50.5,34.6,40.8,3.28612,114.91794,5,0.27441272925349364
2665,1099.77356,8.42817,50.5,34.6,40.8,3.33847,101.54301,5,0.36061477224861677
2670,1101.54446,8.42817,50.5,34.6,40.8,3.38815,95.94035,5,0.47638546729673176
2675,1095.1663199999996,8.43217,50.5,34.6,40.8,3.6001199999999995,138.73497,5,1.02912965355585
2680,1097.92766,8.43017,50.5,34.6,40.8,3.4619999999999997,119.60177,5,0.6727505939725457
2685,1106.85707,8.43217,50.5,34.6,40.8,3.85587,103.42949,5,1.5720738309146585
2690,1099.57851,8.43217,49.5,34.6,40.8,3.3312,81.8894,5,0.3689108821346933
2695,1100.0437,8.43217,49.5,34.6,40.8,3.82322,101.37788,5,1.495239180443951
2700,1096.54695,8.43417,49.5,34.6,40.8,3.50907,122.07448,5,0.7845859723893688
2705,1095.43645,8.426160000000001,49.5,34.6,40.8,3.8371,155.76836,5,1.6007864454029779
2710,1100.22381,8.43017,49.5,34.6,40.8,3.80323,126.25534,5,1.4667918663909447
2715,1101.55947,8.42817,50.5,34.6,40.8,3.34452,92.38577,5,0.3770327760535419
2720,1100.16375,8.43017,50.5,34.6,40.8,2.91096,78.39690999999998,5,0.6628433015546676
2725,1100.41887,8.43217,50.5,34.6,40.8,3.15335,63.49491999999999,5,0.2994193011075774
2730,1095.75156,8.43217,50.5,34.6,40.8,2.89451,43.01985,5,0.8216027431447743
2735,1098.87314,8.43017,50.5,34.6,40.8,2.91031,83.39386,5,0.655157085221345
2740,1102.36981,8.43217,50.5,34.6,40.8,3.37981,131.51103,5,0.5337044812242745
2745,1095.19635,8.426160000000001,50.5,34.6,40.8,3.5046699999999995,195.02216,5,1.1000576376837283
2750,1096.08176,8.43817,51.5,34.6,40.8,3.80632,219.47655,0,1.6635743085393917
2755,1094.77606,8.436169999999999,51.5,34.6,40.8,3.88353,212.76222,0,1.4830954868729898
2760,1155.12093,8.77634,51.5,34.6,40.8,4.86911,261.89007999999995,0,0.9195700572315977
2765,1177.39194,8.988439999999997,52.5,34.6,40.8,5.71933,281.65766,3,1.0354777779746296
2770,1202.33428,9.19855,52.5,34.6,40.8,5.5039,302.48725,3,0.8352796876742027
2775,1154.44559,8.88039,52.5,34.6,40.8,5.72152,268.70575,3,1.1291875533319318
2780,1202.43924,9.26258,53.5,34.6,40.8,5.50217,306.92634,3,0.8030087070029145
2785,1158.15241,8.816360000000003,53.5,34.6,41.8,5.1955,268.6735,3,1.3276550441234076
2790,1189.89311,9.03847,53.5,34.6,41.8,5.3903,286.64881,3,1.0120652649534574
2795,1140.41364,8.71831,54.5,34.6,41.8,4.87899,259.70658,0,0.9360437290058351
2800,1114.30074,8.470189999999999,54.5,34.6,41.8,4.29601,235.39625,0,0.5025254158046428
2805,1099.92365,8.436169999999999,54.5,34.6,41.8,5.03359,217.91462,0,1.262037377301989
2810,1095.51146,8.41816,54.5,34.6,41.8,4.71674,207.28206,0,0.5302776069388945
2815,1100.23883,8.43417,54.5,34.6,41.8,4.0239699999999985,147.20716000000004,0,1.3255211321286484
2820,1101.58943,8.43217,54.5,34.6,41.8,4.06289,174.83209,0,1.1380211081104306
2825,1101.06418,8.42416,54.5,34.6,41.8,3.65033,171.99691,5,1.2510628538412842
2830,1095.99167,8.44017,55.5,34.6,41.8,3.8544,150.82036000000005,5,1.6279376922905855
2835,1096.47195,8.43417,55.5,34.6,41.8,3.91321,107.46227,0,1.7303627415213947
2840,1101.57442,8.44017,55.5,34.6,41.8,3.62199,112.63446,5,1.0306174633505778
2845,1100.8691199999996,8.43817,55.5,34.6,41.8,3.52254,115.80331,5,0.8040636862870213
2850,1101.1092199999996,8.43817,55.5,34.6,41.8,3.26331,89.95878,5,0.19632897478033165
2855,1099.56349,8.43017,55.5,34.6,41.8,3.52172,73.31085,5,0.8158801147656508
2860,1103.03013,8.436169999999999,55.5,34.6,41.8,2.68225,68.36085,5,1.2035906634963274
2865,1095.2863,8.42416,55.5,34.6,41.8,3.55702,90.15642,5,0.8741593090331239
2870,1099.05325,8.42416,55.5,34.6,41.8,3.38934,109.2984,5,0.4874288621242961
2875,1106.49684,8.43817,55.5,34.6,41.8,3.34859,99.16702,5,0.3833800144595589
2880,1101.49941,8.42216,55.5,34.6,41.8,3.48246,73.05198,5,0.7279717167523521
2885,1098.81307,8.44417,55.5,34.6,41.8,2.66664,92.725,5,1.214883528611989
2890,1106.76705,8.42416,55.5,34.6,41.8,3.0760400000000003,108.01791,5,0.2675733438146494
2895,1102.27979,8.45018,55.5,34.6,41.8,3.6827,124.06205,5,1.1854592969288646
2900,1107.4573300000004,8.426160000000001,55.5,34.6,41.8,3.67091,108.66353,5,1.141532635464429
2905,1096.1418199999996,8.45218,55.5,34.6,41.8,3.19318,114.87017,5,0.13928087456750646
2910,1107.48744,8.43817,55.5,34.6,41.8,3.79788,124.61789,5,1.452299564033261
2915,1098.93312,8.42416,55.5,34.6,41.8,3.34703,113.25208,5,0.39953841637286547
2920,1106.55691,8.44017,55.5,34.6,41.8,2.70287,69.46028000000001,5,1.154443940181104
2925,1094.7461,8.42416,55.5,34.6,41.8,3.00182,67.38834,5,0.5003703940617096
2930,1107.2323199999996,8.42216,55.5,34.6,41.8,3.18132,79.26709,5,0.1589425480265692
2935,1102.26477,8.416160000000001,55.5,34.6,41.8,2.73541,57.45448,5,1.1065899908799708
2940,1107.9226,8.43817,55.5,34.6,41.8,1.9987,22.90534,5,2.8486408245042347
2945,1095.2863,8.42216,55.5,34.6,41.8,2.97185,52.70235,5,0.6273397930013237
2950,1098.603,8.43017,55.5,34.6,41.8,3.25553,78.99883,5,0.2307464650645979
2955,1107.21723,8.42216,55.5,34.6,41.8,2.10106,73.89048000000003,5,2.546870128994698
2960,1107.15717,8.44017,55.5,34.6,41.8,2.35415,47.51536,5,1.991427150657711
2965,1098.79813,8.426160000000001,55.5,34.6,41.8,2.42128,52.10119,5,1.8296666282889544
2970,1101.4844,8.42416,55.5,34.6,41.8,2.96363,79.60307,5,0.541303507960422
2975,1102.35479,8.44017,55.5,34.6,41.8,3.20779,68.37366,5,0.2551599311347071
2980,1095.12127,8.43817,55.5,34.6,41.8,2.81807,71.28511999999998,5,0.8883271921312422
2985,1102.6400199999996,8.42416,55.5,34.6,41.8,3.47284,119.29596,5,0.6966307998013866
2990,1101.04916,8.43017,55.5,34.6,41.8,3.52055,97.35339,5,0.7861303602137029
2995,1101.1092199999996,8.43017,55.5,34.6,41.8,2.8689999999999998,76.42388000000003,5,0.7621597542413956
3000,1095.48143,8.43217,55.5,34.6,41.8,2.8985,68.19655999999999,5,0.7163137257868573
3005,1099.05325,8.42817,55.5,34.6,41.8,2.48595,59.47319,5,1.6688955507202485
3010,1099.62348,8.43017,55.5,34.6,41.8,3.30165,96.9913,5,0.27359126188698585
3015,1099.8635800000004,8.42216,55.5,34.6,41.8,2.34681,137.19988,5,1.9896716420715397
3020,1098.79813,8.42416,55.5,34.6,41.8,3.34709,167.22316999999995,5,0.6884051105703816
3025,1094.2508699999996,8.43817,55.5,34.6,41.8,2.9647,117.64813999999998,5,0.5404213830075456
3030,1102.41493,8.42817,55.5,34.6,41.8,3.72554,131.85827,5,1.296707042108337
3035,1100.08874,8.436169999999999,55.5,34.6,41.8,3.97836,152.31247,0,1.4004929954831544
3040,1095.91666,8.420160000000001,56.5,34.6,41.8,4.6924199999999985,220.60148,0,0.4500991054226892
3045,1099.39839,8.42416,56.5,34.6,41.8,4.20874,209.78448,0,0.717826635308797
3050,1180.69356,8.972430000000003,56.5,34.6,41.8,4.86302,280.93388,0,0.9717340002408392
3055,1267.91662,9.73281,56.5,34.6,41.8,4.2369,359.28278,0,1.2951691394211375
3060,1416.89522,10.77533,57.5,34.6,41.8,5.03444,485.2355,3,1.2374514428416024
3065,1618.91017,12.29608,57.5,34.6,41.8,6.43601,720.71106,9,0.482248868067712
3070,1508.92073,11.5397,57.5,34.6,41.8,6.5202,601.2211900000002,9,0.3454225290220674
3075,1541.6370000000002,11.82985,57.5,34.6,41.8,6.05587,646.17525,9,0.9113328572742108
3080,1500.36649,11.42365,57.5,34.6,41.8,6.04639,580.1655599999998,9,1.039090845413741
3085,1516.85976,11.61974,57.5,34.6,41.8,6.26958,611.45231,9,0.5936288779700416
3090,1526.89968,11.71179,57.5,34.6,41.8,6.25164,621.56562,9,0.5971511575491637
3095,1640.76096,12.60223,57.5,34.6,42.8,6.8811399999999985,773.55256,9,0.9457866982404971
3100,1536.81961,11.79783,58.5,35.6,42.8,7.462160000000001,637.81775,9,1.6052866112726119
3105,1643.07206,12.67627,58.5,35.6,42.8,7.1011,789.24244,4,1.122602394359776
3110,1693.31696,13.03044,58.5,35.6,42.8,7.47768,864.3241199999999,4,0.35269489915764407
3115,1711.64097,13.11448,58.5,35.6,43.8,7.8088,878.74444,4,0.5220741313544014
3120,1710.3053100000004,13.118479999999998,59.5,35.6,43.8,7.77049,876.91044,4,0.46926146789483664
3125,1761.33044,13.40462,59.5,35.6,43.8,7.75231,949.41556,4,0.4161729241282513
3130,1753.4966600000002,13.43664,59.5,36.6,44.8,7.680039999999999,954.08075,4,0.33087692283478876
3135,1684.85281,12.97441,59.5,36.6,44.8,7.01767,851.2551199999998,4,1.0197443827325166
3140,1699.51491,13.10248,59.5,36.6,44.8,7.207560000000001,872.57975,4,0.6594650631964436
3145,1649.00002,12.67026,60.5,36.6,44.8,7.57039,795.8625599999998,4,0.7621036426171157
3150,1599.83581,12.26006,60.5,36.6,44.8,7.32408,724.324,4,1.2716270356194759
3155,1656.74385,12.70828,60.5,36.6,44.8,7.15175,796.4148799999998,4,1.0284685023376683
3160,1682.42159,12.9484,60.5,37.6,45.8,6.74361,849.67019,9,1.282934401325437
3165,1683.4270600000002,12.88037,60.5,37.6,45.8,7.58592,827.73994,4,0.5652535458519149
3170,1681.31087,12.9444,60.5,37.6,45.8,7.68315,843.11688,4,0.523480940038222
3175,1640.07054,12.55621,60.5,37.6,45.8,7.638439999999999,769.32919,4,0.9415557819951192
3180,1522.32239,11.63775,60.5,37.6,45.8,6.1783800000000015,612.14238,9,0.7407226428837596
3185,1588.4751,12.08197,60.5,37.6,45.8,6.7518699999999985,684.57444,9,0.3854675439911098
3190,1556.88442,11.9319,60.5,37.6,45.8,7.058439999999999,664.2375599999998,9,0.883194451624305
3195,1631.33625,12.58622,60.5,37.6,45.8,6.0370599999999985,775.59312,9,1.2191736471084806
3200,1684.8977100000004,12.82834,60.5,37.6,45.8,6.42877,820.4989400000002,9,1.0851750434086962
3205,1657.34404,12.68027,60.5,37.6,45.8,7.77033,794.2760599999998,4,0.866324899554685
3210,1653.86246,12.71228,60.5,37.6,45.8,7.03947,801.53906,4,1.151024642144186
3215,1603.54263,12.35211,60.5,38.6,45.8,7.01024,730.2296200000002,9,0.9304353836804622
3220,1548.27012,11.87587,60.5,38.6,45.8,6.562189999999998,650.85231,9,0.021274931300196306
3225,1457.28025,11.16552,60.5,38.6,45.8,6.65706,542.12869,9,0.7300111638097818
3230,1417.48054,10.84736,60.5,38.6,45.8,6.09812,493.47959,3,1.277614763501142
3235,1528.8957300000004,11.68177,60.5,38.6,45.8,6.71679,622.4615,9,0.33702987716742105
3240,1555.98406,11.82384,60.5,38.6,45.8,5.51415,646.26562,3,1.7505533162105307
3245,1538.47045,11.85786,60.5,38.6,45.8,6.1581,648.62181,9,0.7281716077655274
3250,1589.87083,12.12399,60.5,38.6,45.8,5.99196,692.66294,9,1.0530312873110204
3255,1633.57242,12.52819,60.5,38.6,45.8,7.258839999999998,762.76919,4,1.093148680988348
