,date,Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power,category,distance
10961,2018-07-08 15:32:00.000,1372.51837,10.48918,55.5,37.6,44.8,5.520969999999998,446.26344000000006,9,0.4643999340618647
10966,2018-07-08 15:37:00.000,1377.2757,10.54121,55.5,37.6,44.8,4.92414,456.19599999999997,2,1.612950191651546
10971,2018-07-08 15:42:00.000,1403.6287,10.79934,55.5,37.6,44.8,6.3782,489.38381,6,1.0291066811344167
10976,2018-07-08 15:47:00.000,1248.36205,9.63076,55.5,37.6,44.8,5.54606,346.57616,9,1.0302567242587504
10981,2018-07-08 15:52:00.000,1180.9037,9.12051,55.5,37.6,44.8,4.63923,296.73859,2,0.9076204823446862
10986,2018-07-08 15:57:00.000,1152.19449,8.826360000000003,55.5,37.6,44.8,5.19148,267.6375,2,0.6440563029892497
10991,2018-07-08 16:02:00.000,1209.11762,9.26258,55.5,37.6,44.8,5.84302,306.68572,9,1.3168851294106023
10996,2018-07-08 16:07:00.000,1201.71893,9.14052,55.5,37.6,43.8,5.6529300000000005,296.32059,9,1.3745764816150208
11001,2018-07-08 16:12:00.000,1106.85707,8.426160000000001,54.5,36.6,43.8,4.54586,223.968,2,1.330373878035472
11006,2018-07-08 16:17:00.000,1107.2323199999996,8.426160000000001,54.5,36.6,43.8,2.77266,130.50148000000002,5,0.6492303732301055
11011,2018-07-08 16:22:00.000,1100.0437,8.42216,54.5,36.6,43.8,3.31163,152.05069,5,1.223198798682237
11016,2018-07-08 16:27:00.000,1107.12721,8.43817,53.5,36.6,43.8,3.58748,149.78434,14,1.3732494452124895
11021,2018-07-08 16:32:00.000,1102.03968,8.43017,53.5,36.6,43.8,3.74205,137.21627,14,0.9503131216957788
11026,2018-07-08 16:37:00.000,1106.66194,8.42817,53.5,36.6,42.8,3.98626,164.09902,14,0.1433149082646138
11031,2018-07-08 16:42:00.000,1101.36434,8.44818,52.5,36.6,42.8,3.80466,145.61061,14,0.737067793232126
11036,2018-07-08 16:47:00.000,1100.2838,8.41216,52.5,35.6,42.8,2.97181,80.3403,5,0.10661230344661506
11041,2018-07-08 16:52:00.000,1095.00122,8.43017,51.5,35.6,42.8,3.98886,109.96796,14,0.6708858320128777
11046,2018-07-08 16:57:00.000,1107.1872,8.43017,51.5,35.6,42.8,3.67505,146.68098,14,1.1153892257424336
11051,2018-07-08 17:02:00.000,1109.12319,8.43817,51.5,35.6,42.8,3.92967,163.22091,14,0.31053234363331605
11056,2018-07-08 17:07:00.000,1108.82303,8.442169999999999,51.5,35.6,42.8,3.46084,171.34795,14,1.7449505927657611
11061,2018-07-08 17:12:00.000,1094.35584,8.42216,51.5,35.6,41.8,4.49069,188.49873,14,1.4410727039398883
11066,2018-07-08 17:17:00.000,1099.96869,8.41816,51.5,35.6,41.8,4.01652,148.57592,14,0.23963708328582276
11071,2018-07-08 17:22:00.000,1102.95513,8.44617,51.5,35.6,41.8,2.29297,57.58127,5,1.706766108980199
11076,2018-07-08 17:27:00.000,1096.39694,8.42817,50.5,35.6,41.8,2.73741,86.74328,5,0.5228382459355231
11081,2018-07-08 17:32:00.000,1099.24831,8.43817,50.5,35.6,41.8,3.56536,103.09587,14,1.6018762638724098
11086,2018-07-08 17:37:00.000,1095.36145,8.42416,50.5,34.6,41.8,2.3887400000000003,47.20309,5,1.4711090652016063
11091,2018-07-08 17:42:00.000,1101.30428,8.42216,50.5,34.6,41.8,2.08295,26.90233,5,2.3041761106632306
11096,2018-07-08 17:47:00.000,1101.19932,8.43017,50.5,34.6,41.8,2.8316,55.8751,5,0.3407787525643527
11101,2018-07-08 17:52:00.000,1107.5924,8.42817,49.5,34.6,40.8,3.16989,81.61614,5,0.6310125567041766
11106,2018-07-08 17:57:00.000,1099.78858,8.426160000000001,49.5,34.6,40.8,3.49358,88.00702,5,1.4915345664886652
11111,2018-07-08 18:02:00.000,1102.74505,8.42817,49.5,34.6,40.8,4.08044,88.36041,14,0.9118565679708737
11116,2018-07-08 18:07:00.000,1095.73655,8.43217,49.5,34.6,40.8,3.73998,140.1913,14,0.9443614507578997
11121,2018-07-08 18:12:00.000,1095.10625,8.43217,49.5,34.6,40.8,3.23281,106.35216,5,0.8398392754921649
11126,2018-07-08 18:17:00.000,1099.39839,8.43217,50.5,34.6,40.8,2.60995,40.14054,5,0.9276313499412168
11224,2018-07-08 19:55:00.000,1106.24172,8.42817,52.5,36.6,41.8,4.7832,221.50333,2,0.8463452532310728
11229,2018-07-08 20:00:00.000,1099.92365,8.42817,52.5,37.6,42.8,4.4047800000000015,187.97806,14,1.178645459070681
11234,2018-07-08 20:05:00.000,1108.67294,8.43017,52.5,37.6,42.8,4.84173,230.28052,2,0.6857869312028907
11239,2018-07-08 20:10:00.000,1127.10214,8.63027,53.5,37.6,42.8,4.60249,247.62914,2,1.090197986997856
11244,2018-07-08 20:15:00.000,1127.1321,8.65428,53.5,37.6,43.8,5.09061,252.80745,2,0.4937908067465199
11249,2018-07-08 20:20:00.000,1147.03196,8.77634,53.5,37.6,43.8,4.95315,262.44841,2,0.279734494031807
11254,2018-07-08 20:25:00.000,1107.1872,8.43817,53.5,37.6,43.8,4.70477,201.49784,2,1.1321303635717657
11259,2018-07-08 20:30:00.000,1094.76111,8.426160000000001,53.5,37.6,43.8,4.33179,209.38705,14,1.031160859687108
11264,2018-07-08 20:35:00.000,1102.15981,8.4942,54.5,37.6,43.8,4.7991,236.78264,2,0.7039887803187597
11269,2018-07-08 20:40:00.000,1109.03317,8.480189999999999,54.5,37.6,43.8,4.85289,236.12116,2,0.6214120356269882
11274,2018-07-08 20:45:00.000,1099.81861,8.44017,54.5,37.6,43.8,4.46338,230.86331,14,1.4983117280576759
11279,2018-07-08 20:50:00.000,1094.77606,8.426160000000001,54.5,37.6,43.8,4.35462,180.47722,14,1.0142320745202569
11284,2018-07-08 20:55:00.000,1101.49941,8.426160000000001,54.5,37.6,43.8,3.80102,147.10923,14,0.7417441623555306
11289,2018-07-08 21:00:00.000,1095.63151,8.420160000000001,54.5,37.6,43.8,3.73624,124.71809,14,1.0260124489915865
11294,2018-07-08 21:06:00.000,1106.8871,8.42416,54.5,37.6,43.8,5.27684,181.66445,2,1.3511733516117184
11299,2018-07-08 21:11:00.000,1099.66853,8.42817,55.5,37.6,43.8,3.34335,174.62489,5,1.4192395857342228
11304,2018-07-08 21:16:00.000,1123.54534,8.53622,55.5,37.6,43.8,5.3922300000000005,242.58528,2,1.2437277367454211
11309,2018-07-08 21:21:00.000,1127.52229,8.62226,55.5,37.6,43.8,5.21579,250.15623,2,0.7776943545385142
11314,2018-07-08 21:26:00.000,1107.03719,8.44017,55.5,37.6,43.8,4.3434800000000005,226.42139,14,1.1519937162526266
11319,2018-07-08 21:31:00.000,1100.68908,8.43017,55.5,37.6,43.8,4.52119,232.87456,2,1.3512834516037053
11324,2018-07-08 21:36:00.000,1103.03013,8.436169999999999,55.5,37.6,43.8,4.29711,232.80611,14,1.0772128338587457
11329,2018-07-08 21:41:00.000,1193.75008,9.09049,55.5,37.6,43.8,4.8226,291.18278,2,0.40468175846604937
11334,2018-07-08 21:46:00.000,1234.42012,9.5047,56.5,37.6,43.8,6.1927400000000015,334.57241,9,1.527071631305123
11339,2018-07-08 21:51:00.000,1102.36981,8.43217,56.5,37.6,43.8,3.81742,219.90775,14,0.8451884883079009
11344,2018-07-08 21:56:00.000,1277.14627,9.7108,56.5,37.6,43.8,5.71726,354.11628,9,0.8935717327846666
11349,2018-07-08 22:01:00.000,1279.12717,9.79084,57.5,37.6,43.8,5.34063,363.76959,2,1.2350714407428984
11354,2018-07-08 22:06:00.000,1307.88136,9.95892,57.5,37.6,43.8,6.18825,383.84597,9,1.2731074421436785
11359,2018-07-08 22:11:00.000,1202.57438,9.26658,57.5,36.6,43.8,5.3467400000000005,310.39369,2,1.0452214164545373
11364,2018-07-08 22:16:00.000,1157.61214,8.83036,56.5,36.6,43.8,4.26657,267.14509,14,1.2924390484550967
11369,2018-07-08 22:21:00.000,1109.72353,8.516210000000001,56.5,36.6,43.8,4.65949,239.63658,2,0.9851813996700185
11374,2018-07-08 22:26:00.000,1100.71904,8.44417,55.5,36.6,42.8,4.82904,231.62636,2,0.693342403798057
11379,2018-07-08 22:31:00.000,1097.05727,8.43817,55.5,36.6,42.8,4.88835,229.18922,2,0.6397973679307791
11384,2018-07-08 22:36:00.000,1101.54446,8.42216,55.5,36.6,42.8,4.81147,216.36614,2,0.844326220096795
11389,2018-07-08 22:41:00.000,1142.70979,8.73832,54.5,36.6,42.8,5.56503,259.18677,2,1.6530778176351077
11394,2018-07-08 22:46:00.000,1129.17306,8.63827,54.5,35.6,42.8,4.821269999999998,249.9205,2,0.5697638551564985
11399,2018-07-08 22:51:00.000,1239.52266,9.44267,54.5,35.6,42.8,5.676830000000002,328.53378,9,1.1065313978146452
11404,2018-07-08 22:56:00.000,1100.91409,8.41816,54.5,35.6,42.8,4.0269900000000005,166.45318999999995,14,0.04143792601179811
11409,2018-07-08 23:01:00.000,1095.06121,8.43217,53.5,35.6,42.8,4.19691,152.73575,14,0.5563241123324867
11414,2018-07-08 23:06:00.000,1101.4844,8.42416,53.5,35.6,41.8,3.86459,157.91286000000005,14,0.5191852750268008
11419,2018-07-08 23:11:00.000,1099.45838,8.42817,53.5,35.6,41.8,3.13962,66.63941,5,0.5609078902498854
11424,2018-07-08 23:16:00.000,1099.59345,8.42817,52.5,35.6,41.8,3.69287,103.03949,14,1.2662698837270043
11429,2018-07-08 23:21:00.000,1099.60846,8.42817,52.5,34.6,41.8,3.89982,169.64823,14,0.39286835264210107
11434,2018-07-08 23:26:00.000,1096.11179,8.42416,52.5,34.6,41.8,4.59714,179.0635,2,1.4906221909588597
11439,2018-07-08 23:31:00.000,1100.614,8.44818,51.5,34.6,41.8,4.1714699999999985,119.88833,14,0.7080467144863165
11444,2018-07-08 23:36:00.000,1098.01776,8.42416,51.5,34.6,40.8,4.64447,166.8438,2,1.4989344470241752
11449,2018-07-08 23:41:00.000,1102.625,8.426160000000001,51.5,34.6,40.8,3.14149,125.76418,5,0.7129302492910922
11454,2018-07-08 23:46:00.000,1102.4899300000004,8.42416,51.5,34.6,40.8,4.44707,157.21741,14,1.3005989021217161
11459,2018-07-08 23:51:00.000,1099.33833,8.43017,50.5,34.6,40.8,4.0444,123.0355,14,0.5198040908973758
11464,2018-07-08 23:56:00.000,1095.1513,8.43017,50.5,33.6,40.8,4.36015,106.9491,14,1.2375401213308737
11469,2018-07-09 00:01:00.000,1098.57297,8.420160000000001,50.5,33.6,40.8,3.86654,82.18927,14,1.0844247702638452
11474,2018-07-09 00:06:00.000,1102.95513,8.42216,50.5,33.6,40.8,3.3929,22.33454,5,1.331027118138598
11479,2018-07-09 00:11:00.000,1098.82809,8.42416,50.5,33.6,40.8,2.47744,27.82605,5,1.2969422120142076
11484,2018-07-09 00:16:00.000,1105.2512800000004,8.410160000000001,49.5,33.6,39.8,2.8113,0.04792,5,0.8051882515569805
11721,2018-07-09 04:14:00.000,1327.48112,10.21705,53.5,38.6,43.8,6.11572,409.41044,9,1.0267214377647231
11726,2018-07-09 04:19:00.000,1526.02921,11.65576,54.5,38.6,44.8,6.66057,611.6358799999998,6,0.3271570411433837
11731,2018-07-09 04:24:00.000,1586.62906,12.09398,55.5,38.6,44.8,5.56812,686.41888,9,1.8620046980181837
11736,2018-07-09 04:29:00.000,1447.46543,11.09148,56.5,38.6,44.8,5.3581900000000005,531.969,9,0.9947824755951006
11741,2018-07-09 04:34:00.000,1306.1105300000004,10.02495,56.5,38.6,44.8,5.27275,391.68109,2,1.2819233223636761
11746,2018-07-09 04:39:00.000,1253.76476,9.67478,56.5,38.6,44.8,5.06536,352.8655,2,0.6565341758676753
11751,2018-07-09 04:44:00.000,1277.02629,9.81285,55.5,38.6,44.8,5.41646,368.96056,9,1.0315376100944507
11756,2018-07-09 04:49:00.000,1278.2118,9.73481,55.5,38.6,44.8,6.14626,358.11238,9,1.317944228187186
11761,2018-07-09 04:54:00.000,1331.54817,10.14701,55.5,38.6,44.8,5.09388,405.30538,2,1.1629955475369567
11766,2018-07-09 04:59:00.000,1276.66606,9.78284,55.5,38.6,44.8,5.83605,365.61419,9,0.8478221527289868
11771,2018-07-09 05:04:00.000,1218.61727,9.36663,55.5,37.6,44.8,4.99179,320.85584,2,0.29785117236258024
11776,2018-07-09 05:10:00.000,1098.7681,8.42416,54.5,37.6,44.8,4.06338,166.43773000000004,14,0.11850027713552075
11781,2018-07-09 05:15:00.000,1098.63303,8.43417,53.5,37.6,43.8,4.39898,151.13175,14,1.163612837831086
11786,2018-07-09 05:20:00.000,1153.87529,8.76833,53.5,37.6,43.8,5.49594,260.86219,2,1.464655310622646
11791,2018-07-09 05:25:00.000,1154.9258,8.86638,53.5,36.6,43.8,4.71286,270.21334,2,0.7324321747634818
11796,2018-07-09 05:30:00.000,1174.82566,9.04647,53.5,36.6,42.8,5.568980000000002,284.61644,2,1.6361601879810754
11801,2018-07-09 05:35:00.000,1221.64882,9.38264,53.5,36.6,42.8,4.89989,319.63788,2,0.34062777882188106
11806,2018-07-09 05:40:00.000,1101.73952,8.41816,53.5,36.6,42.8,4.07361,174.9063,14,0.15139018616830338
11811,2018-07-09 05:45:00.000,1097.95762,8.416160000000001,52.5,35.6,42.8,5.0157300000000005,216.42984,2,0.7333862427916039
11816,2018-07-09 05:50:00.000,1156.06641,8.92041,52.5,35.6,42.8,5.38374,275.40675,2,1.1387025409585776
11821,2018-07-09 05:55:00.000,1220.29814,9.39464,52.5,35.6,41.8,5.51382,320.96228,9,1.252901765546756
11826,2018-07-09 06:00:00.000,1226.09096,9.39464,52.5,35.6,41.8,5.3322699999999985,321.50666,2,1.0322815327969905
11831,2018-07-09 06:05:00.000,1278.2418300000004,9.80084,52.5,35.6,41.8,5.05399,366.087,2,0.7665222453895097
11836,2018-07-09 06:10:00.000,1237.81175,9.49069,52.5,35.6,41.8,5.4471300000000005,331.62528,2,1.3612125318801571
11841,2018-07-09 06:15:00.000,1241.44349,9.5107,52.5,35.6,41.8,5.24768,332.28516,2,0.8577403361166386
11846,2018-07-09 06:20:00.000,1350.5774800000004,10.29909,52.5,34.6,40.8,5.67161,425.76128,9,0.32073640624500327
11851,2018-07-09 06:25:00.000,1615.83372,12.3401,52.5,34.6,40.8,7.04236,728.39619,6,1.432612119936427
11856,2018-07-09 06:30:00.000,1529.36078,11.71179,52.5,34.6,40.8,6.33677,623.86388,6,0.9506903241575475
11861,2018-07-09 06:35:00.000,1632.17669,12.47016,53.5,34.6,40.8,6.40112,752.27525,0,0.9018663838012213
11866,2018-07-09 06:40:00.000,1647.18415,12.5502,54.5,34.6,40.8,5.650919999999998,768.03012,0,2.0983879406475987
11871,2018-07-09 06:45:00.000,1750.1801,13.38662,54.5,34.6,40.8,7.14694,965.32994,0,1.4103312978140643
11876,2018-07-09 06:50:00.000,1750.40519,13.37261,55.5,34.6,40.8,8.21862,1092.973,11,1.088547178975714
11881,2018-07-09 06:55:00.000,1763.29647,13.39862,56.5,34.6,41.8,7.59242,954.82862,10,0.8833579442423376
11886,2018-07-09 07:00:00.000,1746.21816,13.3506,56.5,34.6,41.8,7.479389999999999,924.92662,10,0.8603880775828919
11891,2018-07-09 07:05:00.000,1587.1694699999996,12.17802,57.5,35.6,41.8,6.75684,698.696,6,0.9999907669761562
11896,2018-07-09 07:10:00.000,1416.9703,10.80734,57.5,35.6,42.8,5.093999999999999,496.526,9,1.4539107060341128
11901,2018-07-09 07:15:00.000,1441.25231,11.05346,57.5,35.6,42.8,5.62574,521.0509400000002,9,0.5165982224319859
11906,2018-07-09 07:20:00.000,1420.76721,10.82135,57.5,35.6,42.8,6.50082,484.36331,6,0.8751777877889552
11911,2018-07-09 07:25:00.000,1488.36069,11.46767,57.5,35.6,42.8,6.80267,583.7215,6,0.20055572811790123
11916,2018-07-09 07:30:00.000,1400.58228,10.78733,57.5,35.6,42.8,6.14451,489.17922,9,1.0168026508505599
11921,2018-07-09 07:35:00.000,1333.81421,10.17903,57.5,35.6,42.8,5.5918199999999985,407.8449700000001,9,0.5325389841931335
11926,2018-07-09 07:40:00.000,1506.81971,11.47567,56.5,35.6,42.8,6.736960000000002,582.5305599999998,6,0.07531224186686368
11931,2018-07-09 07:45:00.000,1476.54981,11.37362,56.5,35.6,42.8,5.9524300000000006,575.23862,9,1.0723778214439172
11936,2018-07-09 07:50:00.000,1314.75472,10.03896,56.5,35.6,42.8,5.39158,390.48206,9,0.9510972287082601
11941,2018-07-09 07:55:00.000,1322.52873,10.07298,56.5,35.6,42.8,4.79329,398.17944,2,1.1509807044059657
11946,2018-07-09 08:00:00.000,1360.78256,10.45317,56.5,35.6,42.8,5.29974,443.08416,9,0.9674716142374424
11951,2018-07-09 08:05:00.000,1399.95191,10.69128,56.5,35.6,42.8,6.03287,477.41444,9,0.7459673704829989
11956,2018-07-09 08:10:00.000,1523.5079,11.61174,56.5,35.6,42.8,6.56325,583.68844,6,0.3612491384902705
11961,2018-07-09 08:15:00.000,1602.97232,12.24005,57.5,35.6,42.8,7.43049,708.37231,10,1.2986637550700693
11966,2018-07-09 08:20:00.000,1754.53215,13.3586,57.5,35.6,42.8,8.07842,1343.79525,8,1.1737199848934863
11971,2018-07-09 08:25:00.000,1760.2650600000004,13.52068,58.5,35.6,42.8,9.0678,1564.53325,1,0.6875447776911856
11976,2018-07-09 08:30:00.000,1754.78727,13.33459,59.5,35.6,42.8,8.25303,1374.72325,8,0.8090978189168689
11981,2018-07-09 08:35:00.000,1735.11258,13.3446,59.5,35.6,43.8,9.03046,1653.79562,1,0.1650320438620216
11986,2018-07-09 08:40:00.000,1750.4951399999998,13.42063,60.5,36.6,43.8,8.64102,1264.73925,8,0.7400678499605526
11991,2018-07-09 08:45:00.000,1588.13004,12.22204,60.5,36.6,44.8,5.99106,710.8989999999999,0,1.6882340003499197
11996,2018-07-09 08:50:00.000,1758.3889800000004,13.37661,61.5,36.6,44.8,8.27099,1506.26962,8,1.2647696436374087
12001,2018-07-09 08:55:00.000,1770.92032,13.47666,61.5,36.6,45.8,8.71301,2019.58038,7,2.2874011631426465
12006,2018-07-09 09:00:00.000,1732.29125,13.33659,62.5,37.6,46.8,6.97871,1138.7178800000004,11,1.7364726716396635
12011,2018-07-09 09:06:00.000,1665.94348,12.75631,62.5,37.6,46.8,7.28792,804.2439400000002,10,1.1115220445229876
12016,2018-07-09 09:11:00.000,1754.3371,13.43664,62.5,37.6,47.8,8.42967,1285.7365,8,0.7401255634408918
12021,2018-07-09 09:16:00.000,1614.6929699999996,12.31609,62.5,37.6,47.8,5.9071099999999985,746.4685599999998,0,1.674621587757132
12026,2018-07-09 09:21:00.000,1741.41564,13.412629999999998,62.5,38.6,47.8,7.833439999999999,1409.4035,8,1.6858508648038981
12031,2018-07-09 09:26:00.000,1697.35397,13.00043,62.5,38.6,48.8,7.0131,849.76944,0,0.8904591466795565
12036,2018-07-09 09:31:00.000,1729.4248699999996,13.24855,62.5,38.6,48.8,6.93537,920.8710000000001,0,0.8550422512093351
12041,2018-07-09 09:36:00.000,1752.77635,13.3606,62.5,38.6,48.8,9.10676,1312.3463800000004,8,1.0054509215828449
12046,2018-07-09 09:41:00.000,1737.42382,13.36861,62.5,38.6,48.8,9.43839,1907.18038,7,0.8624258032985506
12051,2018-07-09 09:46:00.000,1754.56219,13.43264,62.5,39.6,49.8,7.399769999999998,1271.198,11,1.110452093719795
12056,2018-07-09 09:51:00.000,1757.18846,13.38061,62.5,39.6,49.8,8.31766,1132.48713,11,1.1580352462164636
12061,2018-07-09 09:56:00.000,1754.38214,13.384620000000002,63.5,39.6,49.8,9.22299,1552.47488,1,0.7963524888622183
12066,2018-07-09 10:01:00.000,1760.14508,13.39862,63.5,39.6,49.8,9.48806,1365.41562,8,1.6973667936346208
12071,2018-07-09 10:06:00.000,1711.79113,13.02244,63.5,39.6,50.8,7.393969999999999,859.0686199999999,10,0.8391382015684924
12076,2018-07-09 10:11:00.000,1569.94087,12.08998,63.5,39.6,52.8,6.8788,684.2715,6,0.9507737113190999
12081,2018-07-09 10:16:00.000,1745.6028199999996,13.3566,63.5,39.6,54.8,8.47606,1371.0538800000004,8,0.35605339735277963
12086,2018-07-09 10:21:00.000,1740.33525,13.32859,63.5,40.6,56.8,8.79375,1846.06188,1,1.3461355369776196
12091,2018-07-09 10:26:00.000,1768.0538,13.48867,63.5,40.6,58.8,9.69471,2055.55975,7,0.5899476922680074
12096,2018-07-09 10:31:00.000,1742.13596,13.40262,63.5,40.6,60.8,9.52983,1970.57462,7,0.3574813510538892
12101,2018-07-09 10:36:00.000,1757.72873,13.422629999999998,63.5,40.6,63.8,8.7596,1490.88262,8,0.9184133705732029
12106,2018-07-09 10:41:00.000,1751.84582,13.310579999999998,64.5,41.6,65.8,7.127389999999999,1154.475,11,1.4093760351502862
12111,2018-07-09 10:46:00.000,1722.31125,13.22454,64.5,41.6,67.8,9.17714,1345.81575,8,1.077954625724017
12116,2018-07-09 10:51:00.000,1768.12887,13.47466,64.5,41.6,69.8,9.06235,1234.45975,8,1.270323145585763
12121,2018-07-09 10:56:00.000,1745.09258,13.3446,64.5,42.6,70.8,7.82356,1245.10375,11,0.5503687756577951
12126,2018-07-09 11:01:00.000,1684.58253,12.96041,64.5,42.6,71.8,7.6778,859.6365,10,0.2543489118553253
12131,2018-07-09 11:06:00.000,1642.57683,12.58422,64.5,42.6,72.8,7.80615,787.30912,10,0.4676992136166935
12136,2018-07-09 11:11:00.000,1610.01086,12.37212,64.5,43.6,72.8,7.923189999999999,749.71938,10,0.7923615989675815
12141,2018-07-09 11:16:00.000,1526.19423,11.70579,63.5,43.6,72.8,8.452580000000001,635.0636900000002,10,2.1045069781788017
12146,2018-07-09 11:21:00.000,1485.49417,11.38363,62.5,43.6,72.8,9.12107,555.40656,4,1.370155916083195
12151,2018-07-09 11:26:00.000,1432.09774,11.00144,62.5,43.6,72.8,5.9682900000000005,547.06881,9,0.9055317253968332
12156,2018-07-09 11:31:00.000,1261.59854,9.60675,61.5,43.6,71.8,5.1708,341.40394,2,0.735619310102365
12161,2018-07-09 11:36:00.000,1343.80908,10.3231,61.5,43.6,69.8,7.95011,403.74134,6,3.0922879395846525
12166,2018-07-09 11:41:00.000,1256.5710800000004,9.65877,60.5,43.6,67.8,8.67384,365.17434,10,4.038498830860254
12171,2018-07-09 11:46:00.000,1180.3334,9.03046,60.5,43.6,66.8,8.69795,293.91984,10,4.536569034043207
12176,2018-07-09 11:51:00.000,1324.31457,10.21905,59.5,42.6,64.8,7.55578,424.80134,6,2.2335792400409398
12181,2018-07-09 11:56:00.000,1453.03316,11.14751,59.5,42.6,63.8,8.26715,551.3345,10,2.4263956869558663
12186,2018-07-09 12:01:00.000,1444.91423,11.05146,59.5,42.6,62.8,7.957210000000001,541.7155,10,2.3139292657855046
12191,2018-07-09 12:06:00.000,1513.7082300000004,11.64576,59.5,42.6,62.8,8.87555,604.7696900000002,10,2.8972338076618644
12196,2018-07-09 12:11:00.000,1486.63477,11.41564,59.5,42.6,62.8,9.89108,585.49994,4,0.7960936311730944
12201,2018-07-09 12:16:00.000,1474.6889,11.31759,59.5,42.6,62.8,6.89527,591.02925,6,0.4167754541545361
12206,2018-07-09 12:21:00.000,1545.76411,11.91789,59.5,42.6,62.8,9.48279,631.27219,4,0.9455943603722792
12211,2018-07-09 12:26:00.000,1567.7499,11.98192,59.5,42.6,61.8,8.19497,681.4653099999998,10,1.5045541314186306
12216,2018-07-09 12:31:00.000,1598.95018,12.31008,59.5,41.6,61.8,8.25407,730.77544,10,1.3045986290197897
12221,2018-07-09 12:36:00.000,1651.01095,12.67627,59.5,41.6,61.8,6.21926,768.1165599999998,0,1.0441942852680386
12226,2018-07-09 12:41:00.000,1509.65606,11.61774,59.5,41.6,61.8,8.976519999999997,616.64863,10,3.01229804180734
12231,2018-07-09 12:46:00.000,1442.0028,11.03946,59.5,41.6,61.8,8.99703,505.83894,4,1.5628894859808333
12236,2018-07-09 12:51:00.000,1448.3808,11.1255,59.5,41.6,61.8,8.16665,540.22675,10,2.4271372549605466
12241,2018-07-09 12:56:00.000,1506.63966,11.52369,59.5,41.6,61.8,9.02203,581.4361200000002,4,1.4012714216362478
12246,2018-07-09 13:01:00.000,1565.16852,11.99393,59.5,41.6,61.8,7.77689,682.82912,10,1.2428178020656404
12251,2018-07-09 13:07:00.000,1609.23034,12.39012,59.5,41.6,61.8,6.647469999999998,712.50762,6,1.1193412513129355
12256,2018-07-09 13:12:00.000,1585.78877,12.16001,59.5,41.6,61.8,7.33841,648.34144,6,1.5146975527108606
12261,2018-07-09 13:17:00.000,1397.32563,10.69929,59.5,41.6,61.8,6.22749,484.84541,9,1.1986772654407052
12266,2018-07-09 13:22:00.000,1429.2764,10.95942,59.5,41.6,60.8,11.32177,484.77281,4,1.4038927239629242
12271,2018-07-09 13:27:00.000,1327.85636,10.15702,58.5,41.6,59.8,10.53803,414.67028,4,1.2829845295847362
12276,2018-07-09 13:32:00.000,1432.45797,10.98743,58.5,41.6,58.8,5.38787,521.98103,9,0.8924004530578525
12281,2018-07-09 13:37:00.000,1404.42409,10.80734,58.5,41.6,57.8,6.84208,485.09291,6,0.7673732095440516
12286,2018-07-09 13:42:00.000,1431.19738,11.04146,58.5,40.6,56.8,8.291030000000001,534.15362,10,2.563105626872793
