Generator_speed,Rotor_speed,Gearbox_oil_temperature,Generator_bearing_temperature_drive,Generator_bearing_temperature_nondrive,wind_speed,active_power
1750.76542,13.43664,68.8,47.0,61.4,7.8872300000000015,1164.0263699999996
1751.1104899999998,13.41663,68.8,47.0,61.4,8.81621,1170.38388
1749.90982,13.44264,68.8,47.0,61.4,7.57562,1232.17738
1749.42961,13.43464,68.8,47.0,61.4,7.536569999999997,1158.33762
1747.0586,13.38262,67.8,47.0,61.4,7.302460000000001,1033.10256
1765.59255,13.43664,67.8,47.0,61.4,8.558069999999999,1570.38262
1758.61407,13.43864,67.8,47.0,61.4,8.59022,1262.6865
1754.5772,13.44064,67.8,46.0,60.4,8.37936,1294.39288
1740.54532,13.33259,67.8,46.0,60.4,8.93373,1399.31888
1754.3070699999994,13.43264,67.8,46.0,60.4,8.43195,1355.293
1758.1790600000006,13.38262,67.8,46.0,60.4,8.07358,1115.15862
1757.08335,13.44464,67.8,46.0,60.4,8.336789999999999,996.98662
1757.53368,13.39662,67.8,46.0,59.4,7.2758,1119.889
1740.7403800000006,13.400620000000002,66.8,46.0,59.4,8.10558,1199.19138
1752.37122,13.42864,66.8,45.0,59.4,7.87928,1126.2548800000004
1763.6416800000006,13.422629999999998,66.8,45.0,59.4,8.53501,1291.6055
1747.31372,13.44865,66.8,45.0,58.4,9.1274,1372.23312
1745.5576199999994,13.46065,66.8,45.0,58.4,7.928539999999999,1242.6765
1762.14085,13.45065,66.8,45.0,58.4,9.3802,1493.7748800000006
1741.5658,13.3546,66.8,45.0,58.4,7.58667,1353.22775
1765.7577199999994,13.5567,66.8,45.0,58.4,9.80641,2062.382
1762.33605,13.43664,66.8,45.0,58.4,9.65976,1934.27025
1765.90773,13.47066,66.8,44.0,58.4,9.09826,1920.194
1724.05219,13.22654,66.8,44.0,58.4,9.48733,2053.53675
1744.94242,13.40462,67.8,44.0,58.4,9.23256,1989.30462
1759.15449,13.52469,67.8,44.0,58.4,9.94268,2050.53237
1742.7064,13.3566,67.8,44.0,58.4,11.3988,2060.05487
1731.87095,13.1605,67.8,44.0,58.4,10.88448,2059.166
1751.0205399999998,13.298570000000002,67.8,44.0,58.4,8.537410000000001,1674.846
1728.3742100000006,13.30858,67.8,44.0,59.4,10.32902,2053.9325
1746.6232899999998,13.41663,67.8,44.0,59.4,8.5626,1753.8285
1755.31268,13.44665,67.8,44.0,59.4,10.06678,2030.89862
1761.75073,13.45465,67.8,44.0,59.4,9.798,1838.02925
1747.88388,13.3506,68.8,45.0,60.4,10.19431,2055.78213
1725.68787,13.21253,68.8,45.0,60.4,10.14055,2057.5285
1766.67323,13.50067,68.8,45.0,60.4,9.09124,2036.379
1737.79892,13.31458,68.8,45.0,61.4,9.60471,2059.93125
1746.08302,13.406629999999998,68.8,45.0,61.4,9.8335,2060.58012
1768.32408,13.44865,68.8,45.0,61.4,11.00505,2061.61312
1726.87352,13.30858,68.8,45.0,61.4,11.01288,2057.82838
1735.0226300000006,13.37061,68.8,45.0,61.4,9.90076,2057.6620000000007
1754.78727,13.44064,68.8,46.0,62.4,10.12123,2063.74188
1750.54019,13.42864,68.8,46.0,62.4,9.91796,2058.8195
1733.4166899999998,13.33059,68.8,46.0,62.4,9.76736,2059.25587
1740.65028,13.32058,68.8,46.0,62.4,11.01925,2059.6645
1715.0928199999994,13.21253,68.8,46.0,63.4,10.70434,2054.61362
1781.6056199999994,13.53669,68.8,46.0,63.4,10.85039,2060.19425
1755.31268,13.32058,68.8,46.0,63.4,10.6136,2056.45962
1734.1370000000006,13.3506,68.8,46.0,63.4,8.527519999999999,1665.6816199999994
1746.23303,13.43264,68.8,46.0,63.4,9.70877,2053.10625
1754.7722600000006,13.43664,68.8,46.0,63.4,8.80278,1823.361
1724.06706,13.17251,68.8,46.0,63.4,9.56312,1916.881
1754.87737,13.50668,68.8,46.0,63.4,9.4696,1704.2285
1748.67927,13.38262,68.8,46.0,63.4,8.74581,1520.0103800000006
1751.81593,13.41663,68.8,46.0,63.4,8.31382,1493.868
1746.54822,13.44665,68.8,46.0,63.4,8.40591,1799.23388
1760.2650600000006,13.45865,68.8,46.0,63.4,8.85947,1645.39262
1758.2840199999994,13.38061,68.8,46.0,63.4,9.78521,1856.89362
1754.21712,13.40262,68.8,46.0,63.4,8.25796,1170.354
1750.93045,13.43464,68.8,46.0,62.4,7.16648,1180.4460000000001
1749.2796,13.40262,67.8,46.0,62.4,8.958910000000003,1608.94962
1740.68032,13.41663,67.8,45.0,62.4,8.70289,1715.84975
1750.94546,13.44665,67.8,45.0,61.4,9.05303,1563.68588
1759.4396399999994,13.39662,67.8,45.0,61.4,9.15311,1525.92012
1735.06753,13.3546,67.8,45.0,61.4,9.12858,1641.33725
1758.4640600000002,13.36461,67.8,45.0,61.4,7.4672800000000015,1307.06312
1741.95591,13.37461,67.8,45.0,60.4,9.23609,1225.61962
1753.84187,13.43064,67.8,44.0,60.4,8.44672,1666.8185
1759.1394699999994,13.45865,67.8,44.0,60.4,9.2684,1601.99462
1742.34617,13.40863,67.8,44.0,60.4,8.478439999999999,1269.67137
1765.6077100000002,13.5487,67.8,44.0,59.4,9.73448,1590.06275
1751.5608100000006,13.43464,67.8,44.0,59.4,7.586019999999999,1328.83313
1751.7859,13.44865,67.8,44.0,59.4,9.20184,1703.23675
1750.15007,13.406629999999998,67.8,44.0,59.4,8.51886,1773.9568800000006
1761.64577,13.47666,67.8,44.0,59.4,8.41188,1632.1075
1749.5946399999998,13.3606,67.8,44.0,59.4,8.51706,1165.68962
1763.26644,13.43264,67.8,43.0,59.4,9.97324,1827.91588
1754.45708,13.38061,67.8,43.0,58.4,8.20909,1416.37075
1735.68288,13.38262,66.8,43.0,58.4,8.42137,1581.59612
1754.5471699999994,13.47266,66.8,43.0,58.4,8.6599,1072.80025
1719.565,13.13249,66.8,43.0,58.4,6.17496,896.20112
1748.9193699999994,13.41463,65.8,43.0,58.4,8.54193,1169.6695
1660.99094,12.69427,65.8,43.0,57.4,7.12555,806.6569999999997
1745.16765,13.45465,65.8,42.0,57.4,8.150910000000001,1426.72125
1752.2661100000007,13.39662,65.8,42.0,57.4,9.02695,1397.1365
1763.35653,13.49067,65.8,42.0,56.4,9.02517,1322.16825
1751.23047,13.38061,65.8,42.0,56.4,7.68716,1292.5911199999996
1735.7129100000002,13.390620000000002,65.8,42.0,56.4,8.491010000000001,1079.27825
1739.13458,13.38262,64.8,42.0,55.4,7.992210000000001,1195.63675
1719.95511,13.26856,64.8,42.0,55.4,7.6797,909.1
1743.3966899999998,13.36461,64.8,41.0,55.4,6.54981,932.85775
1680.89087,12.86836,64.8,41.0,55.4,7.62892,823.8205
1618.21974,12.41614,63.8,41.0,54.4,6.827839999999999,739.58312
1423.25835,10.86937,63.8,41.0,54.4,5.02105,503.93991
1612.7120699999994,12.39213,62.8,41.0,53.4,5.97882,739.8306200000003
1619.10537,12.46416,62.8,41.0,53.4,7.39421,747.72562
1608.55493,12.40213,62.8,40.0,53.4,6.02343,736.9746200000003
1750.78029,13.45065,62.8,40.0,52.4,8.62003,1134.3846199999996
1737.48374,13.37461,62.8,40.0,52.4,8.6174,1808.17312
1753.5565800000006,13.40863,63.8,40.0,52.4,7.328130000000002,1376.50062
1748.139,13.38662,63.8,40.0,51.4,8.02464,1159.69325
1776.30787,13.49267,63.8,40.0,51.4,7.87317,1346.99838
1751.63574,13.38061,63.8,40.0,51.4,7.3751,1110.42975
1746.203,13.298570000000002,63.8,40.0,51.4,7.54205,1168.12975
1737.09362,13.37061,63.8,40.0,51.4,8.52581,1237.76012
1755.1924,13.36461,63.8,40.0,51.4,8.072289999999999,1213.69138
1755.26748,13.514679999999998,64.8,40.0,51.4,8.445030000000001,1598.30362
1742.67637,13.42864,64.8,40.0,51.4,8.13894,1301.88225
1753.5417100000002,13.3506,64.8,40.0,51.4,8.6215,1638.71988
1729.71002,13.33059,64.8,40.0,52.4,9.13491,2057.52488
1717.13378,13.18852,65.8,40.0,52.4,8.96735,2053.4375
1734.34722,13.3526,65.8,40.0,52.4,8.76563,1863.22912
1758.1790600000006,13.44865,65.8,40.0,53.4,8.36427,1710.29975
1764.7672699999994,13.53069,65.8,40.0,53.4,9.73918,1880.21675
1757.33847,13.43264,66.8,40.0,53.4,9.19511,2038.31025
1742.72127,13.27256,66.8,41.0,55.4,9.74311,2060.46675
1743.62177,13.37261,66.8,41.0,55.4,8.491530000000001,1410.19925
1755.4026199999994,13.3506,66.8,41.0,56.4,8.88151,1868.66488
1758.11899,13.45265,67.8,42.0,56.4,9.44398,2061.3160000000007
1767.01845,13.422629999999998,67.8,42.0,57.4,10.77433,2064.05275
1747.4337,13.394620000000002,67.8,42.0,57.4,11.51709,2062.43613
1730.9555899999998,13.20653,67.8,42.0,58.4,10.65658,2059.55875
1765.72769,13.45265,67.8,43.0,58.4,11.08537,2062.6558800000007
1739.68987,13.26856,67.8,43.0,58.4,9.57178,2057.1205
1771.8056600000002,13.60472,67.8,43.0,59.4,10.52254,2063.5295
1670.35559,12.77631,65.8,45.0,60.4,8.20461,823.58281
1710.0652100000002,13.08247,65.8,45.0,59.4,8.40105,872.10419
1677.37897,12.85635,65.8,45.0,58.4,7.46472,841.8481199999999
1661.69624,12.79232,64.8,44.0,56.4,8.20785,830.59644
1664.75782,12.71829,63.8,43.0,53.4,8.25202,824.6355
1683.41204,12.83434,63.8,43.0,53.4,8.428469999999999,837.29669
1687.2989,12.98842,63.8,43.0,53.4,7.7667899999999985,848.0841199999999
1669.57522,12.87236,63.8,43.0,53.4,5.97601,838.41338
1715.99303,13.16851,64.8,45.0,55.4,8.03546,940.1745
1727.0836,13.28457,65.8,47.0,56.4,9.89101,2059.46625
1753.69172,13.37861,66.8,47.0,56.4,10.98997,2061.35612
1717.56894,13.220529999999998,66.8,47.0,56.4,10.66118,2059.7405
1752.52123,13.41063,67.8,48.0,57.4,9.37505,1399.06425
1755.44752,13.46465,67.8,48.0,58.4,9.97662,2059.87675
1758.05893,13.48066,67.8,48.0,58.4,9.63187,2057.146
1746.8333699999994,13.3566,68.8,49.0,60.4,11.49337,2059.18662
1756.4231,13.47266,68.8,49.0,60.4,10.2745,2059.23587
1747.2386399999998,13.3466,68.8,49.0,61.4,10.23497,2059.07212
1742.9615199999994,13.406629999999998,69.8,50.0,61.4,10.28459,2062.75438
1741.8059,13.40462,69.8,50.0,61.4,9.22353,1896.65575
1763.8519,13.52869,69.8,50.0,62.4,9.95795,2056.77475
1761.58571,13.41063,69.8,50.0,62.4,7.92728,1108.99612
1764.58723,13.47466,69.8,50.0,63.4,11.25903,2056.655
1760.98537,13.45865,69.8,50.0,63.4,9.83907,1793.241
1770.31999,13.58271,69.8,51.0,63.4,10.43292,2053.28125
1755.4026199999994,13.33059,69.8,51.0,64.4,10.77573,2055.79688
1762.68112,13.47866,69.8,51.0,64.4,9.80489,2020.84462
1750.58523,13.38862,69.8,51.0,64.4,10.9632,2062.53388
1743.3966899999998,13.3606,69.8,51.0,64.4,7.93446,978.49294
1732.44126,13.29057,69.8,51.0,64.4,10.85817,2052.9773800000007
1744.74736,13.41463,69.8,51.0,65.4,9.62902,1977.75712
1761.97582,13.51268,69.8,51.0,65.4,10.32014,2052.44288
1759.4997,13.406629999999998,69.8,51.0,65.4,10.06634,1982.2615
1750.16494,13.46866,70.8,51.0,65.4,10.54934,2060.834
1746.4732800000006,13.3486,70.8,51.0,65.4,10.20964,2058.95388
1719.32475,13.24255,70.8,51.0,65.4,9.98663,2057.78425
1761.60072,13.508679999999998,70.8,51.0,65.4,9.91758,2059.67812
1758.6893,13.47266,70.8,51.0,66.4,10.16208,2060.60588
1771.9408,13.58872,70.8,52.0,66.4,9.99133,2039.27725
1769.8998399999994,13.47666,70.8,52.0,66.4,9.19347,1418.7535
1756.8582600000002,13.34259,70.8,52.0,66.4,8.941360000000003,1359.04975
1724.4423,13.198520000000002,70.8,52.0,66.4,6.8631699999999976,897.3916199999999
1745.4076100000002,13.41663,70.8,52.0,66.4,6.6821800000000025,941.30594
1741.59569,13.38262,69.8,52.0,66.4,7.31359,1206.75938
1760.5802399999998,13.48867,69.8,52.0,66.4,9.32295,1639.9055
1756.9333399999994,13.38662,69.8,52.0,66.4,9.40167,1669.28438
1732.92147,13.3486,69.8,51.0,66.4,9.60205,2047.73888
1765.48773,13.51268,69.8,51.0,65.4,10.72801,2028.00462
1746.23303,13.44464,69.8,51.0,65.4,9.95837,1859.28112
1765.5326300000006,13.54469,69.8,51.0,65.4,9.97112,1795.11612
1762.03588,13.41463,69.8,51.0,65.4,9.96413,1861.453
1726.88854,13.23454,69.8,51.0,65.4,10.57547,2055.3595
1750.16494,13.39262,69.8,51.0,65.4,8.7586,1546.30562
1746.03798,13.390620000000002,69.8,51.0,65.4,9.4126,1424.7235
1737.96409,13.30858,69.8,51.0,65.4,10.60064,2059.395
1751.60571,13.48466,69.8,51.0,64.4,9.07234,1947.39862
1759.45466,13.46265,69.8,51.0,64.4,9.37498,1960.36012
1752.3410399999998,13.40863,69.8,51.0,64.4,8.68479,1808.20912
1760.9703600000007,13.394620000000002,69.8,51.0,64.4,9.07251,1648.775
1749.5197100000007,13.390620000000002,69.8,51.0,64.4,9.291,1969.10275
1773.7867,13.61873,69.8,51.0,64.4,11.36387,2052.4773800000007
1721.18566,13.22254,69.8,51.0,64.4,9.18645,1926.05438
1756.64819,13.37861,69.8,51.0,64.4,10.24593,1852.16612
1749.35468,13.37261,69.8,51.0,64.4,10.71698,2053.42025
1754.0819800000006,13.43864,69.8,51.0,64.4,9.82687,1920.28175
1741.3706,13.39662,69.8,51.0,64.4,9.6684,2058.9005
1763.4616399999998,13.45865,69.8,51.0,64.4,9.25449,1553.365
1767.78381,13.45865,69.8,50.0,64.4,8.54117,1433.48212
1750.4352199999994,13.42063,69.8,50.0,64.4,9.62017,1562.626
1772.6461,13.47866,69.8,50.0,64.4,8.77564,1303.87888
1752.05589,13.43664,69.8,50.0,64.4,6.26342,957.27475
1746.6232899999998,13.38262,69.8,50.0,64.4,6.75098,960.2325
1769.4945699999994,13.47066,68.8,50.0,63.4,9.33346,1393.38512
1728.029,13.316579999999998,68.8,49.0,63.4,7.8283,955.64162
1745.1976899999993,13.39862,68.8,49.0,63.4,10.15164,1710.49388
1760.70022,13.42063,67.8,49.0,63.4,8.21386,1346.76375
1746.65333,13.44464,67.8,49.0,62.4,8.52174,1137.13838
1744.2971899999998,13.37461,67.8,48.0,61.4,7.5236100000000015,1271.9506199999996
1740.41018,13.43064,67.8,48.0,61.4,8.92355,1493.69925
1739.3897,13.40863,67.8,48.0,61.4,9.30721,1697.60762
1746.3831899999998,13.40462,67.8,47.0,60.4,9.20671,1388.61325
1735.8931,13.38262,67.8,47.0,60.4,10.02802,1797.16325
1746.66834,13.32058,67.8,47.0,60.4,8.38103,1419.35325
1759.18452,13.39262,67.8,47.0,60.4,7.892530000000002,940.26975
1732.39621,13.26256,66.8,46.0,59.4,10.1657,2055.927
1737.7388600000006,13.310579999999998,66.8,46.0,59.4,7.72958,1410.69812
1764.49713,13.45665,66.8,46.0,59.4,9.18648,1445.84388
1752.40125,13.46866,66.8,46.0,59.4,9.89938,2064.29137
1766.43313,13.48466,66.8,46.0,59.4,11.25032,2058.56025
1780.8250899999994,13.620729999999998,66.8,46.0,59.4,10.38146,2055.35162
1752.23608,13.52469,67.8,46.0,59.4,9.94324,2052.15238
1767.78381,13.59672,67.8,46.0,59.4,10.62082,2060.88987
1734.21208,13.31258,67.8,46.0,59.4,11.17141,2061.01725
1741.4306600000002,13.45665,67.8,46.0,59.4,9.90236,2056.09962
1740.1101600000006,13.38061,67.8,46.0,59.4,10.16289,2060.8815
1737.03356,13.37261,67.8,46.0,59.4,9.71056,2056.98388
1754.03693,13.40863,67.8,46.0,59.4,9.67613,1755.26238
1746.7132399999994,13.3526,67.8,46.0,60.4,9.79974,1547.69188
1759.4096100000006,13.38862,67.8,46.0,60.4,9.43942,1918.64675
1768.62424,13.45665,67.8,46.0,60.4,9.86011,1645.55488
1762.00585,13.39662,67.8,46.0,60.4,8.863610000000003,1588.66912
1740.98063,13.33659,67.8,46.0,60.4,8.585230000000001,1453.04788
1742.4062399999998,13.33859,67.8,46.0,60.4,8.256960000000001,1179.66338
1609.26037,12.40013,67.8,45.0,60.4,6.80947,746.91081
1465.47426,11.24156,65.8,45.0,60.4,5.0111,554.9861900000002
1386.6703699999994,10.60724,64.8,45.0,60.4,7.4702199999999985,456.92759
1638.34476,12.48417,64.8,45.0,60.4,6.66258,756.50388
1740.00505,13.31458,64.8,44.0,59.4,8.2586,914.44312
1739.07452,13.33259,64.8,44.0,59.4,7.52606,965.0305
1764.85722,13.52068,64.8,44.0,58.4,8.86856,1181.49312
1741.2956600000002,13.3506,64.8,44.0,58.4,8.13562,928.15169
1562.40725,11.97192,64.8,44.0,57.4,6.9836,667.67512
1731.18067,13.27056,64.8,43.0,57.4,7.7739600000000015,885.2778800000003
1590.68123,12.16801,64.8,43.0,56.4,6.53335,686.84594
1519.78621,11.70178,63.8,43.0,56.4,7.47697,607.1805
1575.83895,12.05196,63.8,43.0,56.4,7.263,674.20744
1536.5044300000006,11.84986,62.8,42.0,55.4,6.15241,647.60506
1506.3695300000006,11.55771,62.8,42.0,54.4,6.00973,601.35044
1693.7671300000006,12.90238,62.8,42.0,54.4,6.99897,824.85075
1556.22417,11.91989,62.8,41.0,53.4,6.89319,653.8000599999998
1704.88773,13.08247,62.8,41.0,53.4,7.55784,875.09969
1753.40657,13.41863,62.8,41.0,53.4,7.02619,978.02062
1636.2287199999994,12.55621,62.8,41.0,52.4,7.784839999999999,768.21838
1678.95488,12.84435,62.8,41.0,52.4,7.52469,820.89775
1553.34277,11.95191,62.8,40.0,52.4,7.90925,659.8616900000002
1630.79598,12.52419,62.8,40.0,51.4,7.21975,763.18931
1404.15395,10.84536,61.8,40.0,51.4,5.96464,498.75156
1119.94355,8.51421,59.8,40.0,50.4,5.00801,235.71214
1119.04305,8.63627,59.8,39.0,49.4,4.43387,249.22741
1127.92749,8.576239999999999,58.8,39.0,49.4,4.44888,246.50295
1356.88069,10.36512,58.8,39.0,48.4,4.96989,434.02928
1322.22857,10.18103,58.8,39.0,48.4,6.97762,416.11244
1375.27978,10.47718,58.8,39.0,47.4,5.35268,455.59219
1310.86786,9.98694,58.8,38.0,47.4,5.15046,390.79625
1448.11081,11.09949,57.8,38.0,47.4,5.84721,525.78437
1744.91253,13.27056,57.8,38.0,46.4,8.07615,916.55931
1668.34466,12.70828,57.8,38.0,46.4,6.83281,794.16825
1682.30147,12.89637,58.8,38.0,46.4,7.053089999999999,833.2105
1664.0225,12.75631,58.8,38.0,46.4,6.03336,808.86512
1584.39304,12.15001,58.8,38.0,46.4,6.35248,702.91825
1686.83371,12.84835,59.8,38.0,46.4,7.15274,823.87312
1601.62165,12.32609,59.8,38.0,46.4,5.99023,744.46775
1549.30576,11.87987,59.8,38.0,46.4,6.64186,646.71556
1475.36416,11.28758,59.8,38.0,46.4,6.9821800000000005,562.01175
1336.92084,10.23906,59.8,38.0,46.4,6.20822,420.69856
1522.2323,11.64175,58.8,38.0,46.4,7.1955,613.7353099999998
1344.61963,10.23106,58.8,38.0,46.4,5.7099199999999986,416.68081
1308.66188,10.07698,58.8,38.0,45.4,5.45653,396.93922
1318.32654,10.04296,58.8,38.0,45.4,6.8067100000000025,391.10128
1362.67351,10.37313,57.8,38.0,45.4,6.21657,432.00806
1431.64756,10.95942,57.8,38.0,45.4,6.43659,513.56728
1621.07125,12.44815,57.8,37.0,44.4,7.49293,746.7681200000003
1502.37756,11.5337,57.8,37.0,44.4,5.90815,605.72769
1513.03282,11.51769,57.8,37.0,44.4,6.0655199999999985,596.48806
1549.32077,11.96191,57.8,37.0,44.4,7.09449,667.24587
1548.84056,11.90588,57.8,37.0,44.4,6.55618,659.24181
1510.66167,11.55571,57.8,37.0,44.4,7.37265,593.94925
1443.62347,10.98143,57.8,37.0,44.4,6.60825,517.0659099999998
1707.90412,13.12649,57.8,37.0,44.4,6.9284300000000005,884.99456
1620.72604,12.43214,58.8,37.0,44.4,7.262739999999999,742.47194
1685.94822,12.97641,58.8,37.0,44.4,7.8364,854.00856
1652.75189,12.66026,58.8,37.0,44.4,7.21548,776.8885
1718.69453,13.17251,58.8,37.0,44.4,7.391589999999999,894.80125
1706.1333,13.05845,59.8,37.0,44.4,7.53377,859.52681
1569.11559,11.98993,59.8,37.0,44.4,7.2343,666.5485
1591.85172,12.19603,59.8,37.0,44.4,6.61948,707.9811900000003
1719.1447,13.17251,59.8,37.0,44.4,7.53607,883.0730599999997
1745.87295,13.3606,59.8,37.0,44.4,6.74158,1035.60694
1764.04696,13.422629999999998,60.8,37.0,44.4,6.94193,1022.42425
1740.2902,13.390620000000002,60.8,37.0,45.4,6.8684699999999985,1018.7139999999999
1680.5606699999994,12.89037,60.8,37.0,45.4,6.50028,842.99912
1752.13097,13.43864,60.8,37.0,45.4,8.38775,1036.26431
1746.0680100000006,13.44264,61.8,37.0,45.4,8.05589,1198.24475
1752.14613,13.33659,61.8,37.0,46.4,7.86228,922.31081
1758.94442,13.38061,61.8,37.0,46.4,8.33023,1441.3663800000006
1759.24458,13.48466,61.8,37.0,46.4,7.18622,997.33762
1756.25808,13.45265,62.8,37.0,46.4,8.87721,1568.11625
1749.72978,13.39662,62.8,38.0,47.4,8.54387,1364.70362
1740.59037,13.36661,62.8,38.0,47.4,7.26883,972.74256
1747.38865,13.36461,63.8,38.0,48.4,8.83934,1337.16375
1738.08407,13.32659,63.8,38.0,48.4,7.486639999999999,1120.2565
1737.34874,13.406629999999998,63.8,38.0,48.4,8.73263,1601.88975
1763.11643,13.45265,64.8,39.0,49.4,10.60715,2056.78762
1737.0784600000006,13.3506,64.8,39.0,50.4,10.04793,2059.93475
1769.95991,13.44464,65.8,39.0,50.4,10.68463,2061.38625
1773.9217,13.60472,65.8,39.0,51.4,10.44869,2058.38312
1770.5751100000002,13.45665,65.8,40.0,51.4,10.63911,2061.13612
1739.32964,13.32058,65.8,40.0,52.4,9.23577,2059.45613
1771.4305600000002,13.44264,66.8,41.0,53.4,10.35015,2064.2985
1722.08616,13.17251,66.8,42.0,54.4,11.00263,2060.50938
1802.33082,13.77881,66.8,42.0,55.4,10.09472,2057.0765
1800.67998,13.7508,67.8,43.0,55.4,10.68537,2051.14725
1718.04915,13.18051,67.8,43.0,56.4,9.81618,2052.3415
1749.17449,13.38862,67.8,43.0,57.4,8.90653,1718.8985
1764.21184,13.52869,67.8,44.0,57.4,9.19965,1948.24112
1755.6277100000002,13.48066,67.8,44.0,58.4,11.14846,2057.88412
1748.3791,13.42664,67.8,44.0,58.4,12.86039,2054.13425
1748.36423,13.37061,68.8,45.0,59.4,10.12421,2060.61287
1713.51691,13.21053,68.8,45.0,60.4,10.95858,2054.93762
1758.55416,13.41663,68.8,46.0,61.4,9.89837,1783.93675
1736.91358,13.36661,68.8,46.0,61.4,11.20182,2062.1220000000008
1744.67228,13.36861,68.8,47.0,62.4,8.1349,1420.28138
1754.0969899999998,13.50468,68.8,47.0,62.4,9.16277,1743.0103800000006
1732.99654,13.32859,68.8,47.0,62.4,11.35377,2058.92112
1796.08767,13.722779999999998,68.8,48.0,63.4,10.5841,2029.629
1767.40856,13.54269,69.8,48.0,63.4,10.59878,2059.31788
1714.43228,13.204529999999998,69.8,48.0,63.4,11.34675,2058.64225
1720.55544,13.24054,69.8,48.0,63.4,9.42196,2056.5765
1714.8976100000002,13.1525,69.8,48.0,64.4,9.95165,1834.80912
1759.10944,13.39262,69.8,49.0,64.4,10.81852,2059.48612
1730.10013,13.25855,69.8,49.0,64.4,9.9458,2062.70512
1767.42358,13.47666,69.8,49.0,64.4,10.82555,2051.66875
1781.80067,13.69277,69.8,49.0,64.4,9.71591,2059.896
1738.1291199999994,13.37661,69.8,49.0,64.4,9.9846,1826.24188
1730.91054,13.26056,69.8,49.0,64.4,10.03296,2057.24638
1749.42961,13.43864,69.8,49.0,65.4,10.99223,2059.6839999999997
1722.89657,13.198520000000002,69.8,49.0,65.4,10.01272,2057.79763
1763.74679,13.52668,69.8,49.0,65.4,9.78041,2049.83288
1758.83931,13.518679999999998,69.8,49.0,65.4,11.38184,2056.66212
1758.34408,13.40863,69.8,49.0,65.4,10.96859,2056.24588
1752.1009399999994,13.49467,69.8,49.0,65.4,9.99297,1901.49838
1759.9799100000002,13.45665,69.8,49.0,65.4,9.5396,1840.5635
1757.14342,13.47466,69.8,49.0,65.4,10.94091,2058.96275
1765.05242,13.422629999999998,69.8,49.0,65.4,9.88389,1822.868
1744.97245,13.316579999999998,69.8,49.0,65.4,7.033289999999999,1132.97675
1748.21393,13.39662,69.8,49.0,65.4,8.40656,1189.22638
1766.98842,13.508679999999998,69.8,49.0,65.4,9.57199,1360.94212
1772.15088,13.68676,69.8,49.0,65.4,9.09587,1401.56512
1763.74679,13.48066,69.8,49.0,65.4,10.23427,2032.57775
1746.39821,13.3626,69.8,49.0,65.4,8.78805,1345.52538
1748.78438,13.38061,69.8,49.0,65.4,9.10334,1469.50812
1758.1638899999994,13.47466,69.8,49.0,64.4,7.60181,1008.3025
1757.23366,13.44464,69.8,49.0,64.4,7.511610000000001,1104.3715
1755.5678,13.45865,68.8,49.0,64.4,8.79446,1325.72525
1714.95768,13.11048,68.8,49.0,64.4,6.6781,870.6813099999997
1748.93439,13.44064,68.8,49.0,63.4,8.2163,1354.86825
1740.36528,13.33059,67.8,49.0,63.4,9.76364,1753.9305
1697.1137199999994,13.04445,67.8,49.0,63.4,7.424860000000002,835.12712
1752.14613,13.34259,67.8,49.0,62.4,9.18476,1460.10062
1747.9888399999998,13.48466,67.8,49.0,62.4,8.505510000000001,1193.67075
1761.4206800000006,13.46866,67.8,48.0,62.4,8.93029,1496.156
1743.45675,13.37661,67.8,48.0,61.4,8.72514,1338.0870000000002
1733.88188,13.3466,67.8,48.0,61.4,8.56516,1502.79062
1747.8539899999994,13.46265,67.8,48.0,61.4,8.63007,1169.06338
1745.04738,13.38862,67.8,48.0,61.4,8.457360000000001,1400.23562
1616.26888,12.39413,67.8,48.0,61.4,5.7467,757.1229400000003
1754.81731,13.46065,67.8,48.0,61.4,9.17649,1396.18675
1701.7360600000006,13.02644,67.8,48.0,60.4,7.7227,850.6903800000001
1764.7672699999994,13.44865,66.8,48.0,60.4,8.9215,1174.5901199999996
1676.02829,12.86836,66.8,47.0,60.4,7.017410000000001,839.6188099999997
1543.87316,11.84986,66.8,47.0,60.4,6.16916,654.4993099999998
1740.83033,13.40262,66.8,47.0,59.4,7.3991,1017.84969
1743.35164,13.43264,66.8,47.0,59.4,8.528369999999999,1311.775
1750.0749899999994,13.49267,66.8,47.0,59.4,8.73875,1729.58125
1737.0635899999993,13.3446,66.8,47.0,59.4,9.4636,1326.26825
1751.87585,13.41063,66.8,47.0,59.4,9.05556,1511.45825
1750.84035,13.37461,66.8,47.0,59.4,7.2499699999999985,1127.16938
1761.4206800000006,13.48066,66.8,47.0,59.4,9.97322,1714.9379999999999
1512.35756,11.60173,66.8,47.0,59.4,5.74335,602.3761900000002
1609.63547,12.3341,66.8,47.0,59.4,6.39995,724.04225
1766.58314,13.45665,66.8,47.0,59.4,9.33526,1580.0629999999999
1705.00771,13.11648,66.8,47.0,59.4,6.57785,873.74856
1680.60558,12.83635,66.8,47.0,59.4,6.4942699999999975,826.49388
1742.48132,13.3506,66.8,46.0,59.4,8.32017,1459.72225
1754.81731,13.43664,66.8,46.0,59.4,8.89573,1421.9560000000001
1733.88188,13.3566,66.8,46.0,58.4,9.05814,1590.835
1743.69685,13.38262,66.8,46.0,58.4,8.47955,1235.48425
1748.96442,13.43464,66.8,46.0,58.4,7.79224,1040.377
